ID,TIME,FEEDBACK,N_FIGURES,TRIAL,SELECTED,RS,ACCURACY,LATENCY
77,60,0,4,experiment,D0,0,0,20.2835594
77,60,0,2,experiment,D4,75,0,33.6124424
77,60,0,2,experiment,D1,25,0,32.0722558
77,60,0,3,experiment,D3,75,0,37.8833741
77,60,0,3,experiment,D1,16,0,39.8645189
77,60,0,2,experiment,D2,50,0,37.0674832
77,60,0,4,experiment,D1,12,0,29.220218
77,60,0,3,experiment,D3,75,0,18.5128548
77,60,0,3,experiment,D0,0,0,18.4703834
77,60,0,2,experiment,D1,25,0,11.5169822
77,60,0,4,experiment,D4,87,0,39.1267017
77,60,0,4,experiment,D2,25,0,47.6231474
77,60,0,3,experiment,D2,33,0,21.4191213
77,60,0,4,experiment,D0,0,0,
77,60,0,4,experiment,D3,81,0,30.7291479
78,45,1,2,training,D5,100,1,
78,45,1,2,training,D2,50,0,
78,60,0,2,experiment,D3,63,0,59.3067687
78,60,0,2,experiment,D5,100,1,55.9600947
78,60,0,4,experiment,D5,100,1,51.0921237
78,60,0,4,experiment,D0,0,0,35.7718514
78,60,0,3,experiment,D0,0,0,57.6989685
78,60,0,4,experiment,D3,81,0,47.9455247
78,60,0,3,experiment,D0,0,0,29.8167672
78,60,0,4,experiment,D4,87,0,56.0512002
78,60,0,4,experiment,D4,87,0,42.7335561
78,60,0,3,experiment,D5,100,1,56.7200509
78,60,0,2,experiment,D2,50,0,42.6404237
78,60,0,2,experiment,D1,25,0,43.3893076
78,60,0,3,experiment,D2,33,0,14.4493768
78,60,0,3,experiment,D5,100,1,26.2064238
78,60,0,4,experiment,D5,100,1,17.7084863
78,60,0,3,experiment,D4,83,0,
78,60,0,2,experiment,D2,50,0,
78,60,0,2,experiment,D1,25,0,
79,45,1,2,training,D0,0,0,
79,45,1,2,training,D1,25,0,
79,60,0,3,experiment,D5,100,1,42.2449607
79,60,0,4,experiment,D5,100,1,42.3794535
79,60,0,2,experiment,D2,50,0,55.2312493
79,60,0,2,experiment,D0,0,0,32.7397905
79,60,0,2,experiment,D3,63,0,25.0751784
79,60,0,4,experiment,D5,100,1,57.375504
79,60,0,4,experiment,D5,100,1,28.7828773
79,60,0,2,experiment,D1,25,0,33.4141188
79,60,0,4,experiment,D2,25,0,32.745672
79,60,0,3,experiment,D5,100,1,50.9978124
79,60,0,2,experiment,NO,,0,
79,60,0,4,experiment,D5,100,1,22.7096302
79,60,0,3,experiment,D3,75,0,33.6943516
79,60,0,3,experiment,D3,75,0,49.0744196
79,60,0,3,experiment,D2,33,0,25.3969621
79,60,0,2,experiment,D5,100,1,38.3526951
79,60,0,3,experiment,D5,100,1,18.1311812
79,60,0,4,experiment,D4,87,0,27.5333789
81,45,1,2,training,D0,0,0,
81,45,1,2,training,NO,,0,
81,60,0,3,experiment,D2,33,0,57.9436994
81,60,0,4,experiment,D3,81,0,55.2668521
81,60,0,2,experiment,D4,75,0,56.6972828
81,60,0,3,experiment,D4,83,0,
81,60,0,3,experiment,D2,33,0,45.1660312
81,60,0,2,experiment,D0,0,0,45.9153585
81,60,0,3,experiment,D3,75,0,37.4950581
81,60,0,4,experiment,D4,87,0,38.6073701
81,60,0,3,experiment,D3,75,0,
81,60,0,4,experiment,D3,81,0,59.2103558
81,60,0,3,experiment,D4,83,0,48.7761973
81,60,0,2,experiment,D2,50,0,19.7952452
81,60,0,4,experiment,D3,81,0,21.0949701
81,60,0,2,experiment,D5,100,1,32.6764066
81,60,0,4,experiment,D1,12,0,
81,60,0,4,experiment,D4,87,0,31.3136952
81,60,0,2,experiment,D4,75,0,44.4571116
81,60,0,2,experiment,D1,25,0,43.5372515
82,45,1,2,training,D5,100,1,
82,45,1,2,training,NO,,0,
82,60,0,3,experiment,D5,100,1,58.1492826
82,60,0,2,experiment,NO,,0,
82,60,0,2,experiment,NO,,0,
82,60,0,2,experiment,D3,63,0,
82,60,0,4,experiment,D3,81,0,58.838097
82,60,0,2,experiment,D5,100,1,58.9334449
82,60,0,4,experiment,D5,100,1,26.7710948
82,60,0,4,experiment,D5,100,1,47.2040666
82,60,0,3,experiment,D5,100,1,58.258754
82,60,0,2,experiment,D5,100,1,47.8624334
82,60,0,4,experiment,D4,87,0,47.6403504
82,60,0,3,experiment,D2,33,0,45.2637091
82,60,0,2,experiment,D5,100,1,31.1951761
82,60,0,3,experiment,D2,33,0,40.535646
82,60,0,3,experiment,D1,16,0,17.5282481
82,60,0,3,experiment,D3,75,0,21.5911138
82,60,0,4,experiment,D3,81,0,17.2793461
82,60,0,4,experiment,D3,81,0,20.9777203
83,45,1,2,training,D2,50,0,
83,45,1,2,training,NO,,0,
83,60,0,3,experiment,D2,33,0,
83,60,0,2,experiment,D3,63,0,
83,60,0,4,experiment,D0,0,0,50.4469894
83,60,0,4,experiment,D2,25,0,
83,60,0,3,experiment,D4,83,0,
83,60,0,4,experiment,D1,12,0,
83,60,0,3,experiment,D3,75,0,
83,60,0,2,experiment,D1,25,0,
83,60,0,4,experiment,D5,100,0,
83,60,0,2,experiment,D4,75,0,
83,60,0,4,experiment,D0,0,0,
83,60,0,2,experiment,D5,100,1,34.355557
83,60,0,3,experiment,D4,83,0,31.8898013
83,60,0,3,experiment,D4,83,0,25.6533212
83,60,0,4,experiment,D4,87,0,
83,60,0,2,experiment,D5,100,0,
83,60,0,3,experiment,D0,0,0,
83,60,0,2,experiment,D1,25,0,
87,45,1,2,training,D0,0,0,
87,45,1,2,training,D0,0,0,
87,60,0,2,experiment,D1,25,0,51.4216035
87,60,0,3,experiment,D2,33,0,35.1213786
87,60,0,2,experiment,D5,100,1,33.8324338
87,60,0,3,experiment,D3,75,0,57.6138825
87,60,0,4,experiment,D3,81,0,35.5870895
87,60,0,4,experiment,D1,12,0,45.5654503
87,60,0,4,experiment,D4,87,0,
87,60,0,4,experiment,D5,100,1,19.2548102
87,60,0,2,experiment,D4,75,0,18.4644912
87,60,0,2,experiment,D5,100,1,37.7575446
87,60,0,2,experiment,D3,63,0,21.3378693
87,60,0,4,experiment,D4,87,0,19.3409472
87,60,0,4,experiment,D5,100,1,22.4911153
87,60,0,3,experiment,D3,75,0,25.2129115
87,60,0,2,experiment,D0,0,0,
87,60,0,3,experiment,D0,0,0,12.8110528
87,60,0,3,experiment,D3,75,0,11.7245137
87,60,0,3,experiment,D0,0,0,19.0119658
9,45,1,2,training,D1,25,0,
9,45,1,2,training,D3,63,0,
9,60,0,4,experiment,D2,25,0,
9,60,0,2,experiment,NO,,0,
9,60,0,2,experiment,D5,100,0,
9,60,0,3,experiment,D4,83,0,
9,60,0,4,experiment,D4,87,0,52.6991379
9,60,0,3,experiment,D2,33,0,48.0164206
9,60,0,2,experiment,D5,100,1,47.7934367
9,60,0,2,experiment,D5,100,1,58.5731554
9,60,0,2,experiment,NO,,0,
9,60,0,2,experiment,D1,25,0,35.8395566
9,60,0,4,experiment,D5,100,1,33.5186947
9,60,0,3,experiment,D5,100,0,
9,60,0,3,experiment,D2,33,0,53.8845892
9,60,0,3,experiment,D3,75,0,13.1199278
9,60,0,4,experiment,D2,25,0,21.3420275
9,60,0,3,experiment,D1,16,0,21.3183908
9,60,0,4,experiment,D0,0,0,36.9848157
9,60,0,4,experiment,D2,25,0,
