ID,TIME,FEEDBACK,N_FIGURES,TRIAL,RM,SELECTED,LATENCY,ACCURACY
KS1206MALE20,120,0,4,experiment,100,D5,45.1078744,1
KS1206MALE20,120,0,4,experiment,81,D3,36.3433733,0
KS1206MALE20,120,0,2,experiment,25,D1,61.389006,0
KS1206MALE20,120,0,2,experiment,100,D5,73.8137183,1
KS1206MALE20,120,0,3,experiment,100,D5,79.1095193,1
KS1206MALE20,120,0,2,experiment,100,D5,51.2571107,1
KS1206MALE20,120,0,2,experiment,50,D2,86.4586001,0
KS2910MALE20,150,1,2,training,100,D5,,1
KS2910MALE20,150,1,2,training,100,D5,,1
KS2910MALE20,120,0,4,experiment,100,D5,104.464665,1
KS2910MALE20,120,0,2,experiment,75,D4,97.9950651,0
KS2910MALE20,120,0,4,experiment,100,D5,77.466136,1
KS2910MALE20,120,0,2,experiment,100,D5,102.231476,1
KS2910MALE20,120,0,2,experiment,100,D5,102.071597,1
KS2910MALE20,120,0,2,experiment,100,D5,64.2134025,1
KS2910MALE20,120,0,4,experiment,100,D5,102.818113,1
KS2910MALE20,120,0,2,experiment,100,D5,29.0810159,1
KS2910MALE20,120,0,4,experiment,100,D5,85.788405,1
KS2910MALE20,120,0,3,experiment,100,D5,98.3525949,1
KS2910MALE20,120,0,4,experiment,87,D4,119.143355,0
KS2910MALE20,120,0,3,experiment,75,D3,69.2778041,0
KS2910MALE20,120,0,2,experiment,0,D0,115.145772,0
KS2910MALE20,120,0,3,experiment,83,D4,113.822444,0
KS2910MALE20,120,0,3,experiment,100,D5,39.166052,1
KS2910MALE20,120,0,3,experiment,75,D3,,0
KS2910MALE20,120,0,4,experiment,100,D5,63.1511318,1
KS2910MALE20,120,0,3,experiment,100,D5,40.0027908,1
KT0509MALE20,150,1,2,training,25,D1,,0
KT0509MALE20,150,1,2,training,100,D5,,1
KT0509MALE20,120,0,4,experiment,100,D5,109.849085,1
KT0509MALE20,120,0,2,experiment,100,D5,95.9066841,1
KT0509MALE20,120,0,2,experiment,75,D4,77.5897877,0
KT0509MALE20,120,0,4,experiment,100,D5,22.3099823,1
KT0509MALE20,120,0,2,experiment,0,D0,39.7656325,0
KT0509MALE20,120,0,2,experiment,100,D5,104.38251,1
KT0509MALE20,120,0,4,experiment,100,D5,48.686805,1
KT0509MALE20,120,0,3,experiment,100,D5,53.0559353,1
KT0509MALE20,120,0,4,experiment,25,D2,53.3871218,0
KT0509MALE20,120,0,4,experiment,100,D5,76.8735877,1
KT0509MALE20,120,0,3,experiment,100,D5,70.6045754,1
KT0509MALE20,120,0,3,experiment,100,D5,40.841426,1
KT0509MALE20,120,0,2,experiment,75,D4,68.3102351,0
KT0509MALE20,120,0,4,experiment,100,D5,30.2369867,1
KT0509MALE20,120,0,3,experiment,100,D5,65.1111417,1
KT0509MALE20,120,0,3,experiment,100,D5,53.212587,1
KT0509MALE20,120,0,3,experiment,100,D5,64.3186368,1
KT0509MALE20,120,0,2,experiment,75,D4,29.4362104,0
KT2809FEMALE25,150,1,2,training,50,D2,,0
KT2809FEMALE25,150,1,2,training,50,D2,,0
KT2809FEMALE25,120,0,2,experiment,100,D5,49.8812146,1
KT2809FEMALE25,120,0,4,experiment,100,D5,38.784743,1
KT2809FEMALE25,120,0,3,experiment,100,D5,62.2314292,1
KT2809FEMALE25,120,0,4,experiment,81,D3,70.8545007,0
KT2809FEMALE25,120,0,3,experiment,100,D5,59.7174539,1
KT2809FEMALE25,120,0,4,experiment,87,D4,51.3304247,0
KT2809FEMALE25,120,0,3,experiment,100,D5,36.8865813,1
KT2809FEMALE25,120,0,4,experiment,87,D4,76.6445127,0
KT2809FEMALE25,120,0,4,experiment,81,D3,50.98238,0
KT2809FEMALE25,120,0,2,experiment,100,D5,71.2423094,1
KT2809FEMALE25,120,0,4,experiment,81,D3,,0
KT2809FEMALE25,120,0,2,experiment,100,D5,67.6761488,1
KT2809FEMALE25,120,0,2,experiment,75,D4,54.1542871,0
KT2809FEMALE25,120,0,3,experiment,75,D3,90.2770338,0
KT2809FEMALE25,120,0,3,experiment,83,D4,45.2246971,0
KT2809FEMALE25,120,0,2,experiment,100,D5,82.0697199,1
KT2809FEMALE25,120,0,3,experiment,100,D5,49.6320619,1
KT2809FEMALE25,120,0,2,experiment,25,D1,34.3950043,0
KW0110FEMALE19,150,1,2,training,63,D3,,0
KW0110FEMALE19,150,1,2,training,100,D5,,1
KW0110FEMALE19,120,0,2,experiment,100,D5,42.4448708,1
KW0110FEMALE19,120,0,3,experiment,0,D0,74.3452835,0
KW0110FEMALE19,120,0,4,experiment,100,D5,78.1958924,1
KW0110FEMALE19,120,0,2,experiment,100,D5,107.908744,1
KW0110FEMALE19,120,0,3,experiment,33,D2,72.683796,0
KW0110FEMALE19,120,0,3,experiment,83,D4,29.5065715,0
KW0110FEMALE19,120,0,2,experiment,100,D5,36.4413997,1
KW0110FEMALE19,120,0,2,experiment,63,D3,96.2886925,0
KW0110FEMALE19,120,0,4,experiment,81,D3,71.3914772,0
KW0110FEMALE19,120,0,2,experiment,63,D3,104.04209,0
KW0110FEMALE19,120,0,4,experiment,81,D3,60.6512097,0
KW0110FEMALE19,120,0,4,experiment,12,D1,59.6629017,0
KW0110FEMALE19,120,0,3,experiment,33,D2,89.0243952,0
KW0110FEMALE19,120,0,4,experiment,100,D5,84.0795772,1
KW0110FEMALE19,120,0,2,experiment,25,D1,83.7103365,0
KW0110FEMALE19,120,0,3,experiment,0,D0,64.9846842,0
KW0110FEMALE19,120,0,3,experiment,100,D5,81.2404465,1
KW0110FEMALE19,120,0,4,experiment,0,D0,16.0319343,0
KW0201MALE20,150,1,2,training,75,D4,,0
KW0201MALE20,150,1,2,training,25,D1,,0
KW0201MALE20,120,0,4,experiment,100,D5,42.9332082,1
KW0201MALE20,120,0,4,experiment,100,D5,52.2019572,1
KW0201MALE20,120,0,4,experiment,100,D5,40.0200972,1
KW0201MALE20,120,0,2,experiment,100,D5,23.4586678,1
KW0201MALE20,120,0,3,experiment,33,D2,35.056184,0
KW0201MALE20,120,0,4,experiment,12,D1,82.8046225,0
KW0201MALE20,120,0,4,experiment,100,D5,42.6583975,1
KW0201MALE20,120,0,2,experiment,100,D5,58.6907917,1
KW0201MALE20,120,0,2,experiment,100,D5,34.83733,1
KW0201MALE20,120,0,3,experiment,83,D4,69.1336517,0
KW0201MALE20,120,0,3,experiment,16,D1,24.782497,0
KW0201MALE20,120,0,4,experiment,100,D5,36.4393495,1
KW0201MALE20,120,0,2,experiment,100,D5,47.4453342,1
KW0201MALE20,120,0,3,experiment,100,D5,36.5261868,1
KW0201MALE20,120,0,2,experiment,75,D4,35.2305305,0
KW0201MALE20,120,0,3,experiment,16,D1,27.0100834,0
KW0201MALE20,120,0,2,experiment,0,D0,17.7937723,0
KW0201MALE20,120,0,3,experiment,100,D5,11.0545055,1
KZ2706MALE20,150,1,2,training,100,D5,,1
KZ2706MALE20,150,1,2,training,50,D2,,0
KZ2706MALE20,120,0,4,experiment,100,D5,67.4242768,1
KZ2706MALE20,120,0,3,experiment,83,D4,80.6842139,0
KZ2706MALE20,120,0,2,experiment,100,D5,105.902077,1
KZ2706MALE20,120,0,2,experiment,100,D5,76.7630648,1
KZ2706MALE20,120,0,4,experiment,100,D5,70.547758,1
KZ2706MALE20,120,0,3,experiment,75,D3,59.6730493,0
KZ2706MALE20,120,0,4,experiment,100,D5,101.710257,1
KZ2706MALE20,120,0,2,experiment,100,D5,111.176809,1
KZ2706MALE20,120,0,4,experiment,81,D3,43.8442101,0
KZ2706MALE20,120,0,4,experiment,100,D5,82.0003537,1
KZ2706MALE20,120,0,2,experiment,100,D5,51.3185965,1
KZ2706MALE20,120,0,4,experiment,100,D5,41.7641918,1
KZ2706MALE20,120,0,3,experiment,75,D3,,0
KZ2706MALE20,120,0,2,experiment,100,D5,67.1331962,1
KZ2706MALE20,120,0,3,experiment,100,D5,43.7608821,1
KZ2706MALE20,120,0,3,experiment,100,D5,102.693498,1
KZ2706MALE20,120,0,2,experiment,100,D5,34.1404481,1
KZ2706MALE20,120,0,3,experiment,75,D3,60.5051103,0
LB0609MALE20,150,1,2,training,75,D4,,0
LB0609MALE20,150,1,2,training,25,D1,,0
LB0609MALE20,120,0,3,experiment,75,D3,72.1841848,0
LB0609MALE20,120,0,4,experiment,81,D3,20.4385994,0
LB0609MALE20,120,0,4,experiment,87,D4,44.7245214,0
LB0609MALE20,120,0,3,experiment,83,D4,45.9467228,0
LB0609MALE20,120,0,3,experiment,100,D5,78.0693451,1
LB0609MALE20,120,0,3,experiment,75,D3,52.2578112,0
LB0609MALE20,120,0,3,experiment,0,D0,24.9691852,0
LB0609MALE20,120,0,4,experiment,87,D4,36.2129303,0
LB0609MALE20,120,0,2,experiment,63,D3,60.064389,0
LB0609MALE20,120,0,3,experiment,75,D3,24.5843752,0
LB0609MALE20,120,0,2,experiment,50,D2,34.8472084,0
LB0609MALE20,120,0,2,experiment,75,D4,36.6186922,0
LB0609MALE20,120,0,4,experiment,81,D3,17.198681,0
LB0609MALE20,120,0,4,experiment,0,D0,,0
LB0609MALE20,120,0,4,experiment,87,D4,29.8648546,0
LB0609MALE20,120,0,2,experiment,75,D4,24.0822895,0
LB0609MALE20,120,0,2,experiment,50,D2,44.9159819,0
LB0609MALE20,120,0,2,experiment,100,D5,27.2004112,1
LC3001MALE20,150,1,2,training,100,D5,,1
LC3001MALE20,150,1,2,training,100,D5,,1
LC3001MALE20,120,0,4,experiment,100,D5,113.158825,1
LC3001MALE20,120,0,2,experiment,100,D5,98.2724634,1
LC3001MALE20,120,0,2,experiment,100,D5,86.6787617,1
LC3001MALE20,120,0,2,experiment,100,D5,76.9190898,1
LC3001MALE20,120,0,3,experiment,100,D5,114.68203,1
LC3001MALE20,120,0,4,experiment,100,D5,102.959602,1
LC3001MALE20,120,0,3,experiment,100,D5,111.571724,1
LC3001MALE20,120,0,2,experiment,100,D5,108.591438,1
LC3001MALE20,120,0,4,experiment,100,D5,91.6992928,1
LC3001MALE20,120,0,4,experiment,87,D4,107.993427,0
LC3001MALE20,120,0,2,experiment,100,D5,81.9822224,1
LC3001MALE20,120,0,3,experiment,100,D5,108.999683,1
LC3001MALE20,120,0,4,experiment,100,D5,112.126557,1
LC3001MALE20,120,0,4,experiment,81,D3,60.9236477,0
LC3001MALE20,120,0,3,experiment,100,D5,42.8052252,1
LC3001MALE20,120,0,3,experiment,100,D5,42.7796899,1
LC3001MALE20,120,0,3,experiment,83,D4,66.8655051,0
LC3001MALE20,120,0,2,experiment,63,D3,74.9783371,0
LD2209MALE20,150,1,2,training,,NO,,0
LD2209MALE20,150,1,2,training,75,D4,,0
LD2209MALE20,120,0,4,experiment,87,D4,,0
LD2209MALE20,120,0,4,experiment,0,D0,97.0898483,0
LD2209MALE20,120,0,2,experiment,75,D4,,0
LD2209MALE20,120,0,2,experiment,75,D4,58.1896056,0
LD2209MALE20,120,0,2,experiment,75,D4,89.3807135,0
LD2209MALE20,120,0,3,experiment,16,D1,67.4037767,0
LD2209MALE20,120,0,2,experiment,100,D5,68.2826823,1
LD2209MALE20,120,0,4,experiment,81,D3,88.555615,0
LD2209MALE20,120,0,4,experiment,87,D4,71.2137125,0
LD2209MALE20,120,0,2,experiment,0,D0,84.2248744,0
LD2209MALE20,120,0,3,experiment,83,D4,83.3837491,0
LD2209MALE20,120,0,3,experiment,100,D5,49.6978746,1
LD2209MALE20,120,0,4,experiment,81,D3,18.4183361,0
LD2209MALE20,120,0,3,experiment,33,D2,10.2916552,0
LD2209MALE20,120,0,4,experiment,81,D3,13.3954401,0
LD2209MALE20,120,0,3,experiment,100,D5,22.7955329,1
LD2209MALE20,120,0,3,experiment,0,D0,17.0905754,0
LD2209MALE20,120,0,2,experiment,0,D0,21.5898764,0
LP2506MALE20,150,1,2,training,100,D5,,1
LP2506MALE20,150,1,2,training,,NO,,0
LP2506MALE20,120,0,3,experiment,33,D2,54.0159684,0
LP2506MALE20,120,0,2,experiment,100,D5,67.3426077,1
LP2506MALE20,120,0,3,experiment,33,D2,25.2305344,0
LP2506MALE20,120,0,2,experiment,0,D0,41.1517,0
LP2506MALE20,120,0,2,experiment,0,D0,36.6206482,0
LP2506MALE20,120,0,4,experiment,12,D1,15.7978633,0
LP2506MALE20,120,0,2,experiment,0,D0,17.6019718,0
LP2506MALE20,120,0,4,experiment,12,D1,28.6873905,0
LP2506MALE20,120,0,3,experiment,16,D1,27.6673545,0
LP2506MALE20,120,0,4,experiment,0,D0,24.8397357,0
LP2506MALE20,120,0,2,experiment,75,D4,21.0771501,0
LP2506MALE20,120,0,4,experiment,81,D3,26.2126005,0
LP2506MALE20,120,0,3,experiment,83,D4,21.1830779,0
LP2506MALE20,120,0,3,experiment,0,D0,,0
LP2506MALE20,120,0,4,experiment,12,D1,20.5267089,0
LP2506MALE20,120,0,4,experiment,100,D5,,0
LP2506MALE20,120,0,3,experiment,0,D0,18.6670964,0
LP2506MALE20,120,0,2,experiment,0,D0,21.8234664,0
LS1312MALE20,150,1,2,training,0,D0,,0
LS1312MALE20,150,1,2,training,0,D0,,0
LS1312MALE20,120,0,2,experiment,63,D3,14.6290752,0
LS1312MALE20,120,0,4,experiment,0,D0,,0
LS1312MALE20,120,0,3,experiment,83,D4,22.4270432,0
LS1312MALE20,120,0,3,experiment,100,D5,,0
LS1312MALE20,120,0,4,experiment,12,D1,23.9028339,0
LS1312MALE20,120,0,2,experiment,50,D2,,0
LS1312MALE20,120,0,4,experiment,0,D0,19.8117423,0
LS1312MALE20,120,0,2,experiment,50,D2,49.0380266,0
LS1312MALE20,120,0,4,experiment,100,D5,28.2976793,1
LS1312MALE20,120,0,2,experiment,50,D2,68.9435176,0
LS1312MALE20,120,0,3,experiment,0,D0,59.5962489,0
LS1312MALE20,120,0,3,experiment,33,D2,38.5685,0
LS1312MALE20,120,0,4,experiment,87,D4,64.3794832,0
LS1312MALE20,120,0,3,experiment,16,D1,21.2567498,0
LS1312MALE20,120,0,2,experiment,63,D3,12.9303019,0
LS1312MALE20,120,0,3,experiment,75,D3,55.8042751,0
LS1312MALE20,120,0,2,experiment,75,D4,35.1300593,0
LS1312MALE20,120,0,4,experiment,25,D2,25.0771173,0
MA1408MALE20,150,1,2,training,50,D2,,0
MA1408MALE20,150,1,2,training,75,D4,,0
MA1408MALE20,120,0,3,experiment,0,D0,50.7247693,0
MA1408MALE20,120,0,2,experiment,63,D3,,0
MA1408MALE20,120,0,4,experiment,12,D1,79.6860607,0
MA1408MALE20,120,0,3,experiment,0,D0,,0
MA1408MALE20,120,0,4,experiment,25,D2,,0
MA1408MALE20,120,0,3,experiment,16,D1,,0
MA1408MALE20,120,0,3,experiment,75,D3,,0
MA1408MALE20,120,0,3,experiment,75,D3,,0
MA1408MALE20,120,0,3,experiment,16,D1,,0
MA1408MALE20,120,0,4,experiment,81,D3,,0
MA1408MALE20,120,0,2,experiment,63,D3,36.0489026,0
MA1408MALE20,120,0,2,experiment,50,D2,28.2381044,0
MA1408MALE20,120,0,4,experiment,0,D0,,0
MA1408MALE20,120,0,4,experiment,81,D3,,0
MA1408MALE20,120,0,4,experiment,25,D2,,0
MA1408MALE20,120,0,2,experiment,63,D3,,0
MA1408MALE20,120,0,2,experiment,50,D2,,0
MA1408MALE20,120,0,2,experiment,63,D3,,0
MA2102FEMALE26,150,1,2,training,75,D4,,0
MA2102FEMALE26,150,1,2,training,25,D1,,0
MA2102FEMALE26,120,0,4,experiment,87,D4,114.210206,0
MA2102FEMALE26,120,0,2,experiment,100,D5,55.8806745,1
MA2102FEMALE26,120,0,2,experiment,100,D5,40.6955369,1
MA2102FEMALE26,120,0,3,experiment,100,D5,68.3560906,1
MA2102FEMALE26,120,0,3,experiment,,NO,,0
MA2102FEMALE26,120,0,4,experiment,100,D5,60.0326472,1
MA2102FEMALE26,120,0,2,experiment,100,D5,74.4919776,1
MA2102FEMALE26,120,0,4,experiment,100,D5,50.5285982,1
MA2102FEMALE26,120,0,3,experiment,100,D5,80.2394071,1
MA2102FEMALE26,120,0,2,experiment,100,D5,51.3738251,1
MA2102FEMALE26,120,0,3,experiment,100,D5,47.6254339,1
MA2102FEMALE26,120,0,4,experiment,100,D5,45.0836784,1
MA2102FEMALE26,120,0,3,experiment,100,D5,60.7593613,1
MA2102FEMALE26,120,0,2,experiment,100,D5,55.6210645,1
MA2102FEMALE26,120,0,4,experiment,100,D5,63.5928649,1
MA2102FEMALE26,120,0,2,experiment,100,D5,38.4591377,1
MA2102FEMALE26,120,0,4,experiment,100,D5,91.6667143,1
MA2102FEMALE26,120,0,3,experiment,100,D5,73.9668616,1
MB0807FEMALE23,150,1,2,training,25,D1,,0
MB0807FEMALE23,150,1,2,training,25,D1,,0
MB0807FEMALE23,120,0,3,experiment,16,D1,89.2577262,0
MB0807FEMALE23,120,0,3,experiment,83,D4,56.8162254,0
MB0807FEMALE23,120,0,2,experiment,50,D2,44.3290952,0
MB0807FEMALE23,120,0,4,experiment,100,D5,49.7587613,1
MB0807FEMALE23,120,0,3,experiment,100,D5,30.8076624,1
MB0807FEMALE23,120,0,4,experiment,87,D4,67.8885403,0
MB0807FEMALE23,120,0,3,experiment,83,D4,61.1203622,0
MB0807FEMALE23,120,0,2,experiment,100,D5,54.7998295,1
MB0807FEMALE23,120,0,4,experiment,81,D3,28.7408241,0
MB0807FEMALE23,120,0,3,experiment,33,D2,31.1199512,0
MB0807FEMALE23,120,0,2,experiment,100,D5,33.0313717,1
MB0807FEMALE23,120,0,2,experiment,75,D4,38.2414646,0
MB0807FEMALE23,120,0,4,experiment,100,D5,60.5365846,1
MB0807FEMALE23,120,0,4,experiment,12,D1,57.2671383,0
MB0807FEMALE23,120,0,3,experiment,16,D1,44.2621846,0
MB0807FEMALE23,120,0,4,experiment,87,D4,49.0310003,0
MB0807FEMALE23,120,0,2,experiment,100,D5,35.8933931,1
MB0807FEMALE23,120,0,2,experiment,63,D3,24.037356,0
MB1107MALE20,150,1,2,training,0,D0,,0
MB1107MALE20,150,1,2,training,100,D5,,1
MB1107MALE20,120,0,4,experiment,12,D1,14.6541916,0
MB1107MALE20,120,0,3,experiment,75,D3,28.0877763,0
MB1107MALE20,120,0,2,experiment,25,D1,36.191405,0
MB1107MALE20,120,0,2,experiment,75,D4,35.2438683,0
MB1107MALE20,120,0,4,experiment,0,D0,37.7779428,0
MB1107MALE20,120,0,4,experiment,25,D2,40.3732214,0
MB1107MALE20,120,0,4,experiment,0,D0,11.97973,0
MB1107MALE20,120,0,4,experiment,0,D0,10.7607776,0
MB1107MALE20,120,0,3,experiment,16,D1,48.1101136,0
MB1107MALE20,120,0,2,experiment,63,D3,16.6762897,0
MB1107MALE20,120,0,2,experiment,0,D0,29.6579267,0
MB1107MALE20,120,0,3,experiment,0,D0,33.046278,0
MB1107MALE20,120,0,2,experiment,0,D0,,0
MB1107MALE20,120,0,3,experiment,0,D0,27.462735,0
MB1107MALE20,120,0,3,experiment,16,D1,23.7950268,0
MB1107MALE20,120,0,3,experiment,16,D1,20.9440979,0
MB1107MALE20,120,0,2,experiment,25,D1,32.0502943,0
MB1107MALE20,120,0,4,experiment,81,D3,39.3218655,0
MC1103MALE20,150,1,2,training,0,D0,,0
MC1103MALE20,150,1,2,training,75,D4,,0
MC1103MALE20,120,0,4,experiment,87,D4,90.3766849,0
MC1103MALE20,120,0,3,experiment,83,D4,97.3191226,0
MC1103MALE20,120,0,4,experiment,87,D4,79.8921043,0
MC1103MALE20,120,0,2,experiment,75,D4,76.7469106,0
MC1103MALE20,120,0,2,experiment,50,D2,74.1929609,0
MC1103MALE20,120,0,3,experiment,83,D4,79.0321606,0
MC1103MALE20,120,0,2,experiment,75,D4,25.1127027,0
MC1103MALE20,120,0,3,experiment,75,D3,57.7961892,0
MC1103MALE20,120,0,4,experiment,0,D0,51.3018787,0
MC1103MALE20,120,0,4,experiment,25,D2,87.017996,0
MC1103MALE20,120,0,2,experiment,50,D2,16.1538735,0
MC1103MALE20,120,0,4,experiment,87,D4,40.4016724,0
MC1103MALE20,120,0,3,experiment,16,D1,43.2708317,0
MC1103MALE20,120,0,4,experiment,87,D4,17.8285453,0
MC1103MALE20,120,0,2,experiment,63,D3,18.6142215,0
MC1103MALE20,120,0,3,experiment,75,D3,15.3789288,0
MC1103MALE20,120,0,3,experiment,100,D5,34.7556867,1
MC1103MALE20,120,0,2,experiment,75,D4,20.2385328,0
MD0810MALE20,150,1,2,training,100,D5,,1
MD0810MALE20,150,1,2,training,100,D5,,1
MD0810MALE20,120,0,4,experiment,100,D5,55.0690836,1
MD0810MALE20,120,0,2,experiment,100,D5,44.2000345,1
MD0810MALE20,120,0,2,experiment,100,D5,58.4641275,1
MD0810MALE20,120,0,4,experiment,100,D5,39.5103139,1
MD0810MALE20,120,0,2,experiment,100,D5,25.1282429,1
MD0810MALE20,120,0,4,experiment,100,D5,47.8113382,1
MD0810MALE20,120,0,3,experiment,100,D5,83.7298062,1
MD0810MALE20,120,0,2,experiment,100,D5,48.0262417,1
MD0810MALE20,120,0,2,experiment,100,D5,60.7141727,1
MD0810MALE20,120,0,4,experiment,100,D5,94.0187196,1
MD0810MALE20,120,0,4,experiment,100,D5,54.2455471,1
MD0810MALE20,120,0,3,experiment,100,D5,49.8310768,1
MD0810MALE20,120,0,2,experiment,100,D5,13.544487,1
MD0810MALE20,120,0,3,experiment,100,D5,45.6363169,1
MD0810MALE20,120,0,4,experiment,100,D5,56.6472917,1
MD0810MALE20,120,0,3,experiment,100,D5,48.8731904,1
MD0810MALE20,120,0,3,experiment,100,D5,46.837462,1
MD0810MALE20,120,0,3,experiment,100,D5,63.1198662,1
MD1602MALE20,150,1,2,training,75,D4,,0
MD1602MALE20,150,1,2,training,75,D4,,0
MD1602MALE20,120,0,4,experiment,81,D3,15.6444609,0
MD1602MALE20,120,0,4,experiment,87,D4,30.9062964,0
MD1602MALE20,120,0,3,experiment,16,D1,70.0468943,0
MD1602MALE20,120,0,2,experiment,75,D4,54.8020513,0
MD1602MALE20,120,0,2,experiment,100,D5,20.4455443,1
MD1602MALE20,120,0,2,experiment,50,D2,73.9648088,0
MD1602MALE20,120,0,4,experiment,100,D5,24.0238524,1
MD1602MALE20,120,0,4,experiment,100,D5,56.0503974,1
MD1602MALE20,120,0,2,experiment,63,D3,57.7390931,0
MD1602MALE20,120,0,3,experiment,,NO,,0
MD1602MALE20,120,0,4,experiment,12,D1,74.5968026,0
MD1602MALE20,120,0,3,experiment,83,D4,38.2765733,0
MD1602MALE20,120,0,2,experiment,50,D2,33.2853423,0
MD1602MALE20,120,0,3,experiment,16,D1,60.9874512,0
MD1602MALE20,120,0,2,experiment,100,D5,31.8069181,1
MD1602MALE20,120,0,3,experiment,75,D3,66.0556708,0
MD1602MALE20,120,0,3,experiment,83,D4,49.9790191,0
MD1602MALE20,120,0,4,experiment,100,D5,63.3322197,1
MF0407MALE21,150,1,2,training,0,D0,,0
MF0407MALE21,150,1,2,training,50,D2,,0
MF0407MALE21,120,0,4,experiment,100,D5,67.6417754,1
MF0407MALE21,120,0,2,experiment,0,D0,37.0832502,0
MF0407MALE21,120,0,2,experiment,63,D3,52.5563926,0
MF0407MALE21,120,0,4,experiment,25,D2,20.0491413,0
MF0407MALE21,120,0,3,experiment,83,D4,37.0917645,0
MF0407MALE21,120,0,4,experiment,0,D0,85.6184003,0
MF0407MALE21,120,0,3,experiment,83,D4,40.5753469,0
MF0407MALE21,120,0,3,experiment,100,D5,43.5987497,1
MF0407MALE21,120,0,2,experiment,50,D2,33.6025823,0
MF0407MALE21,120,0,2,experiment,0,D0,24.2681166,0
MF0407MALE21,120,0,2,experiment,0,D0,,0
MF0407MALE21,120,0,2,experiment,0,D0,16.3199966,0
MF0407MALE21,120,0,4,experiment,0,D0,15.903799,0
MF0407MALE21,120,0,3,experiment,0,D0,,0
MF0407MALE21,120,0,3,experiment,0,D0,14.0218873,0
MF0407MALE21,120,0,3,experiment,0,D0,,0
MF0407MALE21,120,0,4,experiment,0,D0,,0
MF0407MALE21,120,0,4,experiment,87,D4,70.2668481,0
MF2102MALE20,150,1,2,training,75,D4,,0
MF2102MALE20,150,1,2,training,0,D0,,0
MF2102MALE20,120,0,2,experiment,50,D2,47.4558246,0
MF2102MALE20,120,0,3,experiment,100,D5,61.4718656,1
MF2102MALE20,120,0,2,experiment,75,D4,87.6014547,0
MF2102MALE20,120,0,2,experiment,100,D5,54.5290244,1
MF2102MALE20,120,0,3,experiment,100,D5,99.3819419,1
MF2102MALE20,120,0,2,experiment,100,D5,79.1416749,1
MF2102MALE20,120,0,4,experiment,100,D5,43.6091683,1
MF2102MALE20,120,0,3,experiment,100,D5,47.4927054,1
MF2102MALE20,120,0,4,experiment,100,D5,49.4321635,1
MF2102MALE20,120,0,4,experiment,100,D5,89.5270473,1
MF2102MALE20,120,0,3,experiment,83,D4,80.9812409,0
MF2102MALE20,120,0,4,experiment,100,D5,79.8226444,1
MF2102MALE20,120,0,3,experiment,100,D5,65.3737879,1
MF2102MALE20,120,0,4,experiment,100,D5,93.2395519,1
MF2102MALE20,120,0,3,experiment,100,D5,31.056328,1
MF2102MALE20,120,0,4,experiment,100,D5,79.9571742,1
MF2102MALE20,120,0,2,experiment,63,D3,62.1059099,0
MF2102MALE20,120,0,2,experiment,100,D5,72.8743565,1
MG0210MALE20,150,1,2,training,63,D3,,0
MG0210MALE20,150,1,2,training,63,D3,,0
MG0210MALE20,120,0,2,experiment,75,D4,10.6603764,0
MG0210MALE20,120,0,2,experiment,63,D3,41.6311282,0
MG0210MALE20,120,0,4,experiment,12,D1,,0
MG0210MALE20,120,0,4,experiment,87,D4,22.0078695,0
MG0210MALE20,120,0,3,experiment,0,D0,48.2394176,0
MG0210MALE20,120,0,3,experiment,0,D0,29.9001004,0
MG0210MALE20,120,0,2,experiment,100,D5,35.1029602,1
MG0210MALE20,120,0,4,experiment,12,D1,17.108923,0
MG0210MALE20,120,0,4,experiment,100,D5,19.3614415,1
MG0210MALE20,120,0,2,experiment,75,D4,,0
MG0210MALE20,120,0,3,experiment,16,D1,34.7300171,0
MG0210MALE20,120,0,3,experiment,75,D3,29.3259191,0
MG0210MALE20,120,0,4,experiment,25,D2,58.223161,0
MG0210MALE20,120,0,3,experiment,75,D3,27.7176879,0
MG0210MALE20,120,0,2,experiment,75,D4,23.0349437,0
MG0210MALE20,120,0,2,experiment,100,D5,31.3652529,1
MG0210MALE20,120,0,3,experiment,75,D3,31.7761187,0
MG0210MALE20,120,0,4,experiment,100,D5,10.0420605,1
MG0710MALE20,150,1,2,training,0,D0,,0
MG0710MALE20,150,1,2,training,75,D4,,0
MG0710MALE20,120,0,4,experiment,0,D0,69.7323478,0
MG0710MALE20,120,0,3,experiment,75,D3,24.7211768,0
MG0710MALE20,120,0,3,experiment,75,D3,46.9656728,0
MG0710MALE20,120,0,3,experiment,33,D2,40.5973772,0
MG0710MALE20,120,0,2,experiment,0,D0,72.0300162,0
MG0710MALE20,120,0,3,experiment,0,D0,38.8772409,0
MG0710MALE20,120,0,2,experiment,100,D5,22.0253733,1
MG0710MALE20,120,0,2,experiment,63,D3,53.6962853,0
MG0710MALE20,120,0,4,experiment,81,D3,61.3281707,0
MG0710MALE20,120,0,4,experiment,87,D4,31.9193794,0
MG0710MALE20,120,0,2,experiment,0,D0,60.0420425,0
MG0710MALE20,120,0,3,experiment,75,D3,28.7268697,0
MG0710MALE20,120,0,2,experiment,100,D5,,0
MG0710MALE20,120,0,4,experiment,87,D4,15.5841424,0
MG0710MALE20,120,0,4,experiment,81,D3,30.6517019,0
MG0710MALE20,120,0,3,experiment,83,D4,25.9155062,0
MG0710MALE20,120,0,4,experiment,87,D4,18.7358056,0
MG0710MALE20,120,0,2,experiment,100,D5,25.8243387,1
