,Part_id,AVG_CORR,WMC,GF,KOL,WAR,ZLOZ,WYB,LAT,NT,RTPR,RTOP,AVG_DUR_COR,AVG_DUR_SE,AVG_DUR_BE,AVG_DUR_CON,SUM_FIX_COR,SUM_FIX_SE,SUM_FIX_BE,SUM_FIX_CON
255,81,0.7857142857142857,0.84134,0.7803862771962979,12,MEDIUM,4,corr,58.13015123855439,23,0.3687931227294211,0.2361941214234048,208.1,247.0,240.23529411764707,285.75,2081,3211.0,2042.0,1143
256,81,0.7857142857142857,0.84134,0.7803862771962979,13,HARD,4,corr,52.48447364133608,21,0.2470825960572571,0.29625904427007177,199.28571428571428,242.84,229.52941176470588,231.83333333333334,4185,3035.5,1951.0,1391
257,81,0.7857142857142857,0.84134,0.7803862771962979,14,MEDIUM,3,corr,55.03561559569971,11,0.3299863152874234,0.26817179821194215,250.78571428571428,307.25,300.3333333333333,339.55555555555554,3511,1843.5,2252.5,3056
258,81,0.7857142857142857,0.84134,0.7803862771962979,15,HARD,3,be,80.37130130071091,19,0.33295466873028345,0.2477127989443652,242.93333333333334,308.5,240.67391304347825,158.0,7288,617.0,5535.5,316
259,81,0.7857142857142857,0.84134,0.7803862771962979,16,HARD,4,se,118.27745456364755,23,0.3591639687945778,0.2647419165006618,244.46875,240.25,276.5625,268.375,7823,6246.5,4425.0,2147
260,81,0.7857142857142857,0.84134,0.7803862771962979,17,HARD,4,be,115.00530791010168,26,0.2585271979206487,0.22401574734392815,244.84615384615384,226.6764705882353,250.57142857142858,252.92105263157896,3183,3853.5,2631.0,9611
261,81,0.7857142857142857,0.84134,0.7803862771962979,18,EASY,4,corr,29.73053135547525,5,0.2641392414452684,0.18667678467098428,215.54545454545453,366.75,203.5,449.0,2371,733.5,407.0,898
262,81,0.7857142857142857,0.84134,0.7803862771962979,19,EASY,3,corr,54.74433256317934,20,0.2935463681369014,0.22208691622952376,306.6666666666667,272.0769230769231,223.875,135.9,3680,1768.5,1791.0,1359
263,81,0.7857142857142857,0.84134,0.7803862771962979,20,HARD,3,corr,80.05186710147609,13,0.2760959962618093,0.20371792177348597,223.27272727272728,231.825,212.75,254.4,4912,4636.5,425.5,1272
264,81,0.7857142857142857,0.84134,0.7803862771962979,21,HARD,4,corr,116.11599274917171,11,0.15065969455034256,0.2545385807779767,255.5,204.28571428571428,265.5365853658537,188.125,7154,5005.0,5443.5,1505
265,81,0.7857142857142857,0.84134,0.7803862771962979,22,EASY,3,corr,51.548291398170484,14,0.23003672242802709,0.23339279874612867,226.3846153846154,215.42307692307693,256.1111111111111,197.0,2943,2800.5,1152.5,1182
266,81,0.7857142857142857,0.84134,0.7803862771962979,23,MEDIUM,3,corr,55.63539115609274,11,0.2583247767536563,0.16440973649914375,248.71428571428572,228.63636363636363,282.53846153846155,203.0,1741,1257.5,1836.5,1218
267,81,0.7857142857142857,0.84134,0.7803862771962979,24,MEDIUM,4,corr,64.56874336912189,5,0.12510697248388866,0.1702836299158648,217.21052631578948,185.41666666666666,178.72222222222223,158.44444444444446,4127,1112.5,1608.5,1426
268,81,0.7857142857142857,0.84134,0.7803862771962979,25,EASY,4,corr,40.779848415068045,13,0.2053710429415294,0.34134506480550325,302.7083333333333,208.92307692307693,238.21428571428572,201.33333333333334,7265,1358.0,1667.5,604
269,81,0.7857142857142857,0.84134,0.7803862771962979,26,EASY,3,corr,55.25251508344445,11,0.22748285722410677,0.18750277673973637,236.0,239.05555555555554,196.3846153846154,264.57142857142856,1652,2151.5,1276.5,1852
270,81,0.7857142857142857,0.84134,0.7803862771962979,27,MEDIUM,3,corr,85.4217710267003,8,0.14865062907711177,0.15744229882328528,317.75,197.82608695652175,188.91304347826087,185.25,3813,2275.0,2172.5,741
271,81,0.7857142857142857,0.84134,0.7803862771962979,28,HARD,4,corr,111.3891095796389,17,0.19313378193959832,0.20903300230937605,239.79310344827587,208.88888888888889,271.8333333333333,301.3333333333333,6954,2820.0,4893.0,904
272,81,0.7857142857142857,0.84134,0.7803862771962979,29,MEDIUM,3,corr,112.00423831008992,29,0.21530435244098792,0.16916324137256472,205.93548387096774,232.88888888888889,215.8235294117647,260.6,6384,3144.0,1834.5,2606
273,81,0.7857142857142857,0.84134,0.7803862771962979,30,EASY,3,corr,72.38405054798204,14,0.22068397497886819,0.2976208133823562,222.7058823529412,211.3783783783784,284.8181818181818,244.66666666666666,3786,3910.5,3133.0,3670
274,81,0.7857142857142857,0.84134,0.7803862771962979,31,MEDIUM,4,corr,115.11972624654119,22,0.21849426523246038,0.23516386706846765,292.90697674418607,252.89285714285714,321.625,250.0,12595,3540.5,2573.0,2250
275,81,0.7857142857142857,0.84134,0.7803862771962979,32,MEDIUM,4,corr,81.5841850577999,7,0.14589837468581796,0.23547455902623277,243.5,229.9655172413793,280.2,,9740,3334.5,1401.0,0
276,81,0.7857142857142857,0.84134,0.7803862771962979,33,MEDIUM,3,corr,116.41801539967493,9,0.1331752645565481,0.18572726846244086,258.88,239.8,201.0,124.66666666666667,6472,5995.0,1206.0,748
277,81,0.7857142857142857,0.84134,0.7803862771962979,34,EASY,4,corr,18.16881302942784,0,0.14981716172604145,0.08382495859983877,319.6666666666667,187.0,188.5,,959,93.5,188.5,0
278,81,0.7857142857142857,0.84134,0.7803862771962979,35,EASY,3,corr,37.955215671130645,4,0.1460932286104125,0.1764447884587795,256.625,159.6,181.4,205.66666666666666,2053,798.0,907.0,1234
279,81,0.7857142857142857,0.84134,0.7803862771962979,36,HARD,3,se,53.198566832199496,9,0.1606622228557247,0.17310616710873625,326.75,216.03846153846155,236.88888888888889,153.0,1307,2808.5,1066.0,153
280,81,0.7857142857142857,0.84134,0.7803862771962979,37,HARD,3,corr,119.56568113796492,12,0.11894717501412018,0.1893938108701133,217.92857142857142,234.0,231.91666666666666,204.0,3051,5382.0,2783.0,3264
281,81,0.7857142857142857,0.84134,0.7803862771962979,39,HARD,4,corr,86.25689867953224,1,0.0044750043870009125,0.058708347709255496,221.33333333333334,229.28571428571428,193.07692307692307,142.5,664,802.5,1255.0,285
282,81,0.7857142857142857,0.84134,0.7803862771962979,40,MEDIUM,4,corr,48.36218484484198,0,0.0,0.05541519698909618,261.0,210.5,206.0,167.0,522,210.5,618.0,501
283,81,0.7857142857142857,0.84134,0.7803862771962979,41,HARD,4,be,111.90431457722117,2,0.008051521546814462,0.028345645223635377,112.33333333333333,165.71428571428572,148.44444444444446,339.0,337,580.0,668.0,339
284,81,0.7857142857142857,0.84134,0.7803862771962979,42,MEDIUM,4,corr,113.1482379021345,0,0.0,0.06305886978258811,248.9090909090909,262.5,249.36363636363637,201.33333333333334,2738,525.0,1371.5,604
285,81,0.7857142857142857,0.84134,0.7803862771962979,43,EASY,4,corr,31.446707941146087,0,0.0,0.14910940785202928,316.1,124.0,167.16666666666666,138.5,3161,124.0,501.5,277
286,81,0.7857142857142857,0.84134,0.7803862771962979,44,EASY,3,corr,34.14987998670949,0,0.0,0.05218173535876324,134.5,215.4,,167.0,538,538.5,0.0,167
287,81,0.7857142857142857,0.84134,0.7803862771962979,45,EASY,4,corr,16.39264679658845,0,0.0,0.0979707560303338,190.0,220.0,220.0,406.0,760,110.0,110.0,406
288,37,0.8809523809523809,1.5657,1.5113700064848403,4,HARD,3,be,39.97165997745833,13,0.22883713123644028,0.3102698263468167,156.75,194.9375,188.5,185.75,2508,1559.5,3016.0,743
289,37,0.8809523809523809,1.5657,1.5113700064848403,5,EASY,3,be,31.860549115801405,9,0.27184088913597954,0.2781810184057484,196.44444444444446,133.95,210.72727272727272,174.83333333333334,1768,1339.5,1159.0,2098
290,37,0.8809523809523809,1.5657,1.5113700064848403,6,HARD,3,corr,72.66242553620032,13,0.3330331986776865,0.24353714962603165,230.71428571428572,170.33333333333334,177.0,195.27777777777777,3230,2555.0,2920.5,3515
291,37,0.8809523809523809,1.5657,1.5113700064848403,7,HARD,3,corr,48.543532337509525,14,0.24734499987596095,0.38367624075037665,243.8,184.73333333333332,217.80645161290323,200.46666666666667,6095,1385.5,3376.0,3007
292,37,0.8809523809523809,1.5657,1.5113700064848403,8,EASY,3,corr,50.01642934253687,15,0.38085485610224534,0.23536266292380872,201.66666666666666,203.04166666666666,154.8125,158.4,3630,2436.5,1238.5,792
293,37,0.8809523809523809,1.5657,1.5113700064848403,9,HARD,4,be,38.41494625649285,9,0.2897830424041914,0.2854878392065008,174.07692307692307,186.76470588235293,205.16666666666666,183.6,2263,1587.5,1846.5,1836
294,37,0.8809523809523809,1.5657,1.5113700064848403,10,HARD,4,be,57.14171711100789,8,0.39585789758569295,0.23607970992179478,159.9090909090909,183.8125,197.8181818181818,213.85714285714286,1759,2941.0,2176.0,1497
295,37,0.8809523809523809,1.5657,1.5113700064848403,11,EASY,4,corr,65.6700099873051,19,0.35573315741106176,0.2198415989702281,250.95,152.45,185.36363636363637,152.73333333333332,5019,1524.5,2039.0,2291
296,37,0.8809523809523809,1.5657,1.5113700064848403,12,EASY,4,corr,60.58196967373806,18,0.3811860215896989,0.2096663424514942,213.07407407407408,195.52380952380952,152.83333333333334,201.8,5753,2053.0,917.0,1009
297,37,0.8809523809523809,1.5657,1.5113700064848403,13,MEDIUM,3,se,36.14884196644198,6,0.3542298813302859,0.26144682611890135,179.1,212.43478260869566,159.1818181818182,146.14285714285714,1791,2443.0,875.5,1023
298,37,0.8809523809523809,1.5657,1.5113700064848403,14,MEDIUM,3,corr,82.69829292119904,23,0.26984837548296564,0.346125645269063,219.48076923076923,189.56666666666666,228.71428571428572,188.21428571428572,11413,5687.0,1601.0,2635
299,37,0.8809523809523809,1.5657,1.5113700064848403,15,EASY,4,corr,49.81527814037328,12,0.34890902246942185,0.2504051059365726,206.5909090909091,202.65384615384616,120.42857142857143,181.7,4545,2634.5,421.5,1817
300,37,0.8809523809523809,1.5657,1.5113700064848403,16,MEDIUM,3,corr,47.29708642643527,12,0.32107686006451863,0.2662109011637267,235.38095238095238,187.22727272727272,250.53846153846155,136.0,4943,2059.5,1628.5,272
301,37,0.8809523809523809,1.5657,1.5113700064848403,17,HARD,4,corr,46.61840698303422,17,0.28741865857570553,0.32154680887005194,200.77777777777777,180.10714285714286,187.83333333333334,163.57142857142858,5421,2521.5,1690.5,1145
302,37,0.8809523809523809,1.5657,1.5113700064848403,18,EASY,3,corr,31.788155902035214,7,0.2829041114468748,0.35528956240197973,307.94117647058823,238.3846153846154,148.93333333333334,103.71428571428571,5235,1549.5,1117.0,726
303,37,0.8809523809523809,1.5657,1.5113700064848403,19,HARD,4,corr,49.915991491867324,18,0.3238441132163771,0.27592359859753557,220.38095238095238,165.33333333333334,188.52941176470588,187.75,4628,992.0,3205.0,751
304,37,0.8809523809523809,1.5657,1.5113700064848403,20,MEDIUM,4,corr,55.631716014133424,20,0.3377030468595846,0.2682103136313334,223.91666666666666,187.27586206896552,174.0,135.0,5374,2715.5,1653.0,810
305,37,0.8809523809523809,1.5657,1.5113700064848403,21,MEDIUM,4,corr,36.61991117263096,8,0.36927997821324154,0.2651836033741617,292.3125,163.35714285714286,157.42857142857142,181.0,4677,1143.5,1102.0,543
306,37,0.8809523809523809,1.5657,1.5113700064848403,22,MEDIUM,3,corr,62.2791105588949,25,0.34404794493231133,0.2594128248623896,175.16129032258064,171.09803921568627,177.0,152.2,5430,4363.0,619.5,761
307,37,0.8809523809523809,1.5657,1.5113700064848403,23,HARD,3,corr,68.57893339166185,20,0.3689033752612427,0.2665249967597531,203.0952380952381,156.875,194.20408163265307,248.375,4265,1255.0,4758.0,1987
308,37,0.8809523809523809,1.5657,1.5113700064848403,24,MEDIUM,4,corr,39.814741891968886,5,0.46319526697019664,0.21263480805605056,246.6153846153846,178.5,253.0,117.5,3206,2142.0,253.0,470
309,37,0.8809523809523809,1.5657,1.5113700064848403,25,HARD,3,corr,57.36971986152275,12,0.35361859965445414,0.25762719489785735,238.2173913043478,177.2,162.46428571428572,322.0,5479,2215.0,2274.5,322
310,37,0.8809523809523809,1.5657,1.5113700064848403,26,MEDIUM,4,corr,54.46147703080351,8,0.29912886848048176,0.30715288883073466,211.5,183.5,240.4,118.0,5499,4954.5,601.0,118
311,37,0.8809523809523809,1.5657,1.5113700064848403,27,HARD,4,corr,83.18391556268763,26,0.37274032834669574,0.2524045647283501,204.30769230769232,162.88888888888889,189.25675675675674,106.5,5312,733.0,7002.5,213
312,37,0.8809523809523809,1.5657,1.5113700064848403,28,EASY,4,corr,21.6523538803267,10,0.36522587999936573,0.26768452206326804,272.0833333333333,253.14285714285714,179.33333333333334,221.0,3265,886.0,269.0,221
313,37,0.8809523809523809,1.5657,1.5113700064848403,29,MEDIUM,4,corr,29.48472718362245,6,0.3157227788483919,0.30466620715384085,249.30769230769232,207.94117647058823,175.3,227.0,3241,1767.5,876.5,454
314,37,0.8809523809523809,1.5657,1.5113700064848403,30,EASY,4,corr,41.8148907073155,25,0.31220935363382485,0.2791828413880713,224.5,186.0,150.83333333333334,102.5,6286,2139.0,452.5,205
315,37,0.8809523809523809,1.5657,1.5113700064848403,31,EASY,3,corr,36.844566540024964,8,0.3061781168668447,0.28829216889988696,200.3181818181818,173.20833333333334,227.2,184.4,4407,2078.5,568.0,922
316,37,0.8809523809523809,1.5657,1.5113700064848403,32,EASY,4,corr,23.445978746345645,6,0.2985586601323282,0.2971085180688283,283.54545454545456,152.07142857142858,196.25,186.6,3119,1064.5,392.5,933
317,37,0.8809523809523809,1.5657,1.5113700064848403,33,HARD,4,corr,41.554302527489206,7,0.34282851915456686,0.244330896741283,239.0,205.0,187.93103448275863,217.0,2629,820.0,2725.0,434
318,37,0.8809523809523809,1.5657,1.5113700064848403,34,HARD,3,corr,25.9326055706988,8,0.3162042463355539,0.2650331445200319,223.36363636363637,188.625,181.23076923076923,137.75,2457,754.5,1178.0,551
319,37,0.8809523809523809,1.5657,1.5113700064848403,35,HARD,4,corr,35.301755828655594,13,0.3058488096854299,0.3066702985694604,217.10526315789474,185.65217391304347,164.92857142857142,122.0,4125,2135.0,1154.5,122
320,37,0.8809523809523809,1.5657,1.5113700064848403,36,MEDIUM,3,corr,51.79682824463816,15,0.32247148263811004,0.29559725023481426,201.75,183.6829268292683,150.75,180.25,6456,3765.5,301.5,721
321,37,0.8809523809523809,1.5657,1.5113700064848403,37,MEDIUM,4,corr,30.04611319331525,14,0.2922507794436993,0.2795369885602586,187.42857142857142,186.8148148148148,132.5,100.5,2624,2522.0,265.0,201
322,37,0.8809523809523809,1.5657,1.5113700064848403,38,MEDIUM,3,corr,14.99804679857698,5,0.2969720030759337,0.23209688879823195,199.0,179.14285714285714,213.5,174.5,597,627.0,640.5,349
323,37,0.8809523809523809,1.5657,1.5113700064848403,39,HARD,3,corr,34.88259752055819,10,0.3320566936901277,0.25800830900553823,208.875,186.1818181818182,175.22222222222223,228.0,3342,1024.0,1577.0,456
324,37,0.8809523809523809,1.5657,1.5113700064848403,40,EASY,3,corr,9.59854109644948,4,0.3056714526216169,0.3127558625664942,329.2,139.33333333333334,168.4,96.0,1646,209.0,421.0,96
325,37,0.8809523809523809,1.5657,1.5113700064848403,41,EASY,4,corr,19.305179543793198,5,0.3980796957918375,0.23605064069270051,184.91666666666666,222.22222222222223,136.0,202.0,2219,1000.0,68.0,202
326,37,0.8809523809523809,1.5657,1.5113700064848403,42,EASY,3,corr,31.60431153979516,5,0.32476581516657604,0.31913367223013306,309.2142857142857,260.88235294117646,168.5,162.0,4329,2217.5,337.0,648
327,37,0.8809523809523809,1.5657,1.5113700064848403,43,EASY,3,corr,13.435309263306408,3,0.40237257617615807,0.25299008257912714,304.2,221.0,171.5,154.0,1521,442.0,343.0,308
328,37,0.8809523809523809,1.5657,1.5113700064848403,44,MEDIUM,3,corr,41.31241569001213,6,0.19129842368212477,0.04875047770413758,106.0,158.0,160.4,,106,553.0,401.0,0
329,37,0.8809523809523809,1.5657,1.5113700064848403,45,MEDIUM,4,corr,20.526549748265094,5,0.3003914479354306,0.26526620726701583,332.0,182.15384615384616,145.0,173.0,2324,1184.0,290.0,173
330,74,0.40476190476190477,0.62189,-0.353007054502135,8,HARD,4,be,117.69069864701305,39,0.34604263946251634,0.19943802075981398,247.05882352941177,218.74193548387098,302.45454545454544,209.16666666666666,4200,3390.5,4990.5,2510
331,74,0.40476190476190477,0.62189,-0.353007054502135,9,HARD,4,be,116.316295905257,33,0.3522894163804611,0.2048466194230238,319.22222222222223,219.225,219.5,235.57142857142858,2873,4384.5,5268.0,1649
332,74,0.40476190476190477,0.62189,-0.353007054502135,10,HARD,3,be,111.11573419867636,19,0.39013376739688044,0.1548205582590204,245.76923076923077,205.72727272727272,258.8048780487805,189.0,3195,1131.5,5305.5,1134
333,74,0.40476190476190477,0.62189,-0.353007054502135,11,MEDIUM,4,se,118.13310816748344,15,0.3194278097423893,0.12107528720671511,224.0,262.325,197.4,433.1666666666667,224,5246.5,493.5,2599
334,74,0.40476190476190477,0.62189,-0.353007054502135,12,HARD,4,se,113.73336705155089,32,0.3328310853827291,0.19533405697846223,258.6666666666667,256.80434782608694,190.54545454545453,215.72222222222223,2328,5906.5,2096.0,3883
335,74,0.40476190476190477,0.62189,-0.353007054502135,13,MEDIUM,3,be,117.63750842688023,53,0.3536712104529174,0.27286365062680434,284.85714285714283,247.17391304347825,263.29824561403507,192.55555555555554,3988,5685.0,7504.0,1733
336,74,0.40476190476190477,0.62189,-0.353007054502135,14,EASY,4,corr,116.24991003843023,50,0.32114433454321256,0.25470987452989374,283.97435897435895,273.22857142857146,214.2058823529412,187.66666666666666,11075,4781.5,3641.5,1689
337,74,0.40476190476190477,0.62189,-0.353007054502135,15,EASY,3,corr,107.829743316066,31,0.329621483896311,0.2724572932895288,252.55882352941177,268.3265306122449,219.46153846153845,242.25,8587,6574.0,2853.0,1938
338,74,0.40476190476190477,0.62189,-0.353007054502135,16,EASY,3,corr,64.17992795376995,22,0.2791682784827363,0.25571857936365844,275.16,283.3333333333333,201.05882352941177,271.5,6879,1700.0,1709.0,2715
339,74,0.40476190476190477,0.62189,-0.353007054502135,17,HARD,3,corr,117.40030173207195,29,0.24905387438209928,0.27847458241300904,235.56,235.5897435897436,253.68333333333334,217.72727272727272,5889,4594.0,7610.5,2395
340,74,0.40476190476190477,0.62189,-0.353007054502135,18,MEDIUM,4,corr,117.23157744167837,23,0.25531516894320044,0.21185418248215318,230.525,212.10638297872342,188.0,345.6666666666667,9221,4984.5,1786.0,2074
341,74,0.40476190476190477,0.62189,-0.353007054502135,19,HARD,3,be,116.18013289296505,32,0.24940580870823362,0.2768717783240527,253.85714285714286,212.0,233.57407407407408,231.61904761904762,10662,2014.0,6306.5,4864
342,74,0.40476190476190477,0.62189,-0.353007054502135,20,HARD,3,corr,113.26646649549002,18,0.18805212750984962,0.10568882715588779,247.25,305.7692307692308,214.55,271.6,989,1987.5,2145.5,2716
343,74,0.40476190476190477,0.62189,-0.353007054502135,21,MEDIUM,3,corr,118.11243336269035,29,0.24349680369115806,0.21487153619186022,236.26315789473685,256.69354838709677,197.47619047619048,207.0,4489,7957.5,2073.5,828
344,74,0.40476190476190477,0.62189,-0.353007054502135,22,EASY,4,corr,97.03671971566656,21,0.33656331433807946,0.12319047918176926,272.64285714285717,243.76923076923077,214.1764705882353,331.75,3817,1584.5,1820.5,1327
345,74,0.40476190476190477,0.62189,-0.353007054502135,23,EASY,3,be,117.87563750842672,20,0.30774807048154196,0.18606898307067096,284.9736842105263,196.58823529411765,360.8333333333333,253.4,10829,1671.0,3247.5,1267
346,74,0.40476190476190477,0.62189,-0.353007054502135,25,EASY,4,corr,96.62091701149255,24,0.329597368613383,0.14845646722949085,228.84848484848484,339.2,209.0,225.0,7552,2544.0,627.0,450
347,74,0.40476190476190477,0.62189,-0.353007054502135,26,HARD,4,be,118.40196273378024,36,0.3155099724486408,0.20396621341742313,399.6666666666667,230.6153846153846,340.8484848484849,275.75,3597,2998.0,5624.0,3309
348,74,0.40476190476190477,0.62189,-0.353007054502135,27,EASY,4,corr,67.59784419361677,15,0.5280493842046321,0.11671969859572902,189.0,189.35714285714286,227.6153846153846,190.5,756,1325.5,1479.5,1524
349,74,0.40476190476190477,0.62189,-0.353007054502135,28,MEDIUM,3,se,117.63107449074595,22,0.2899318921267105,0.21354051307230146,241.92105263157896,236.71428571428572,210.92,215.27272727272728,9193,4142.5,2636.5,2368
350,74,0.40476190476190477,0.62189,-0.353007054502135,29,EASY,3,corr,116.62645774628618,25,0.3043220268012487,0.16728622627331122,236.11111111111111,200.52,183.88888888888889,246.33333333333334,10625,2506.5,827.5,2217
351,74,0.40476190476190477,0.62189,-0.353007054502135,30,MEDIUM,3,se,118.56480247902799,25,0.3366344746963156,0.19747850551297905,236.65,272.9807692307692,276.875,227.1,4733,7097.5,1107.5,2271
352,74,0.40476190476190477,0.62189,-0.353007054502135,31,MEDIUM,4,se,119.05796219240801,22,0.31936545275780487,0.17484760881727437,252.4848484848485,235.85365853658536,141.85714285714286,165.8,8332,4835.0,993.0,829
353,74,0.40476190476190477,0.62189,-0.353007054502135,32,EASY,4,corr,110.36478695624464,18,0.3397913504319787,0.1968381455636998,262.9259259259259,236.9,320.7142857142857,201.86666666666667,7099,3553.5,2245.0,3028
354,74,0.40476190476190477,0.62189,-0.353007054502135,33,HARD,3,se,91.03324056012934,11,0.17334327442267622,0.30370225018781555,287.5,307.8181818181818,239.15384615384616,321.6666666666667,4025,6772.0,3109.0,3860
355,74,0.40476190476190477,0.62189,-0.353007054502135,34,HARD,3,se,15.243745505933475,2,0.13034854191357237,0.32078730244457415,210.33333333333334,273.77777777777777,188.66666666666666,307.25,631,1232.0,283.0,1229
356,74,0.40476190476190477,0.62189,-0.353007054502135,35,HARD,4,be,10.769149306703184,1,0.06332905047341982,0.386474352009345,233.0,107.33333333333333,285.54545454545456,,699,161.0,1570.5,0
357,74,0.40476190476190477,0.62189,-0.353007054502135,36,MEDIUM,4,be,7.262897859458463,1,0.10340225272781078,0.25485695046495044,331.0,,396.3333333333333,,662,0.0,594.5,0
358,74,0.40476190476190477,0.62189,-0.353007054502135,37,HARD,3,be,16.880161244487677,2,0.23980813579739352,0.22316137538260408,,274.0,215.42857142857142,232.6,0,548.0,754.0,1163
359,74,0.40476190476190477,0.62189,-0.353007054502135,38,EASY,3,con,16.91954067962797,4,0.10679958955243533,0.29581181278911944,155.16666666666666,184.25,156.16666666666666,240.0,931,368.5,468.5,2400
360,74,0.40476190476190477,0.62189,-0.353007054502135,39,EASY,3,se,21.1345991883245,4,0.18424763892145082,0.23468625810231022,152.66666666666666,197.16666666666666,229.55555555555554,397.5,916,591.5,1033.0,795
361,74,0.40476190476190477,0.62189,-0.353007054502135,40,EASY,3,corr,14.017298279217355,1,0.16857742147810928,0.15052829425256478,229.4,52.0,215.5,49.0,1147,26.0,431.0,49
362,74,0.40476190476190477,0.62189,-0.353007054502135,41,HARD,4,be,7.034982382927411,0,0.11982972438506792,0.2196167546559074,297.0,181.0,242.66666666666666,158.0,297,181.0,364.0,158
363,74,0.40476190476190477,0.62189,-0.353007054502135,42,MEDIUM,4,corr,11.887626932410056,3,0.13139712483249386,0.36146827490731503,337.0,268.3333333333333,201.5,201.0,674,402.5,806.0,1206
364,74,0.40476190476190477,0.62189,-0.353007054502135,43,MEDIUM,4,be,13.916236957174988,4,0.22944421037281496,0.19631743900361115,203.0,190.57142857142858,412.0,185.5,203,667.0,412.0,371
365,74,0.40476190476190477,0.62189,-0.353007054502135,44,MEDIUM,3,se,5.820159281691304,0,0.3481004388270378,0.038315102595473556,,223.0,,,0,111.5,0.0,0
366,74,0.40476190476190477,0.62189,-0.353007054502135,45,EASY,4,corr,18.201850995417768,9,0.19140910453981197,0.3236484026532814,227.5,186.9,242.2,165.16666666666666,1820,934.5,605.5,991
367,55,0.9285714285714286,0.67519,0.9990727876606129,4,EASY,4,corr,44.87832580234681,12,0.3308501316513808,0.1914955570724654,209.27272727272728,141.05882352941177,91.0,150.1,4604,1199.0,45.5,1501
368,55,0.9285714285714286,0.67519,0.9990727876606129,5,MEDIUM,3,corr,46.44124788687078,14,0.3003795254163218,0.2433397144609213,175.57894736842104,151.65853658536585,164.22222222222223,89.66666666666667,3336,3109.0,739.0,269
369,55,0.9285714285714286,0.67519,0.9990727876606129,6,MEDIUM,4,corr,45.27535313422959,4,0.27686145181103283,0.2867785472927364,173.4090909090909,143.16071428571428,125.0,129.5,3815,4008.5,187.5,777
370,55,0.9285714285714286,0.67519,0.9990727876606129,7,MEDIUM,3,corr,83.25382688364698,11,0.28004718669070117,0.2539462844098136,157.85714285714286,144.10416666666666,114.1304347826087,198.8,6630,3458.5,1312.5,4970
371,55,0.9285714285714286,0.67519,0.9990727876606129,8,HARD,4,corr,44.37486990888829,6,0.402727941212971,0.20063157409317223,163.6153846153846,142.14814814814815,175.78571428571428,119.25,2127,1919.0,1230.5,477
372,55,0.9285714285714286,0.67519,0.9990727876606129,9,HARD,3,be,39.4922788819913,11,0.3066675396522302,0.26549493462584706,125.34615384615384,172.125,160.52941176470588,97.75,3259,688.5,2729.0,391
373,55,0.9285714285714286,0.67519,0.9990727876606129,10,HARD,3,corr,40.503756405934844,7,0.29066439867969757,0.2257321495904591,153.6315789473684,136.0,153.04,126.0,2919,884.0,1913.0,630
374,55,0.9285714285714286,0.67519,0.9990727876606129,11,EASY,3,corr,46.24127912477525,18,0.3455786756434729,0.21900345733676158,128.78571428571428,143.28571428571428,149.8421052631579,110.83333333333333,3606,1504.5,1423.5,665
375,55,0.9285714285714286,0.67519,0.9990727876606129,12,MEDIUM,4,corr,29.28951859312656,10,0.33858528498748514,0.17511383752150964,168.3846153846154,105.11764705882354,137.8,116.0,2189,893.5,344.5,464
376,55,0.9285714285714286,0.67519,0.9990727876606129,13,MEDIUM,3,corr,57.240823064219505,8,0.37265362128123786,0.2059718810607001,144.14285714285714,135.65217391304347,153.53333333333333,220.0,3027,3120.0,1151.5,220
377,55,0.9285714285714286,0.67519,0.9990727876606129,14,EASY,4,corr,29.25868383233137,11,0.3241772615048017,0.19994064099136424,180.1,108.91666666666667,135.13333333333333,178.75,1801,653.5,1013.5,715
378,55,0.9285714285714286,0.67519,0.9990727876606129,15,EASY,3,se,33.406993313356,5,0.30448714449058994,0.23070019883886914,135.5,154.64705882352942,149.0,135.16666666666666,542,1314.5,1862.5,811
379,55,0.9285714285714286,0.67519,0.9990727876606129,16,HARD,4,corr,40.05757844674372,5,0.24065358850426555,0.29272862850632964,174.33333333333334,162.25,129.64285714285714,144.5,2615,2596.0,1815.0,289
380,55,0.9285714285714286,0.67519,0.9990727876606129,17,HARD,3,corr,49.625437017941294,8,0.3394428545568265,0.26037050304118464,165.3,142.8,140.9512195121951,163.33333333333334,3306,1428.0,2889.5,980
381,55,0.9285714285714286,0.67519,0.9990727876606129,18,EASY,3,corr,18.080564283529387,7,0.36586247510128755,0.17875548292174775,215.8,119.875,124.125,100.5,1079,479.5,496.5,201
382,55,0.9285714285714286,0.67519,0.9990727876606129,19,HARD,4,corr,46.357937297765595,8,0.3413223478509397,0.19118624590803757,133.55555555555554,132.43333333333334,131.75,131.5,1202,1986.5,1581.0,526
383,55,0.9285714285714286,0.67519,0.9990727876606129,20,HARD,4,corr,20.425273580207428,0,0.2426895277820636,0.169985483247796,139.71428571428572,141.55555555555554,130.125,179.0,978,637.0,520.5,179
384,55,0.9285714285714286,0.67519,0.9990727876606129,21,HARD,3,corr,35.19675613300205,5,0.27334905420385947,0.22416838558034002,132.0625,125.52380952380952,128.16666666666666,133.58333333333334,2113,1318.0,769.0,1603
385,55,0.9285714285714286,0.67519,0.9990727876606129,22,MEDIUM,4,corr,38.2741071460041,5,0.23488464317941837,0.2588956539782933,134.59375,124.2,170.375,128.25,4307,1863.0,681.5,513
