,Part_id,NT_EASY,NT_MEDIUM,NT_HARD,TR_EASY,TR_MEDIUM,TR_HARD,RTM_EASY,RTM_MEDIUM,RTM_HARD,RFRF_EASY,RFRF_MEDIUM,RFRF_HARD,RV_AVG_DUR_EASY_CORR,RV_AVG_DUR_MEDIUM_CORR,RV_AVG_DUR_HARD_CORR,RV_AVG_DUR_EASY_SMALL_ERROR,RV_AVG_DUR_MEDIUM_SMALL_ERROR,RV_AVG_DUR_HARD_SMALL_ERROR,RV_AVG_DUR_EASY_BIG_ERROR,RV_AVG_DUR_MEDIUM_BIG_ERROR,RV_AVG_DUR_HARD_BIG_ERROR,RV_AVG_DUR_EASY_CONTROL,RV_AVG_DUR_MEDIUM_CONTROL,RV_AVG_DUR_HARD_CONTROL,RV_SUM_FIX_EASY_CORR,RV_SUM_FIX_MEDIUM_CORR,RV_SUM_FIX_HARD_CORR,RV_SUM_FIX_EASY_SMALL_ERROR,RV_SUM_FIX_MEDIUM_SMALL_ERROR,RV_SUM_FIX_HARD_SMALL_ERROR,RV_SUM_FIX_EASY_BIG_ERROR,RV_SUM_FIX_MEDIUM_BIG_ERROR,RV_SUM_FIX_HARD_BIG_ERROR,RV_SUM_FIX_EASY_CONTROL,RV_SUM_FIX_MEDIUM_CONTROL,RV_SUM_FIX_HARD_CONTROL,AVG_PUP_SIZE_EASY,AVG_PUP_SIZE_MEDIUM,AVG_PUP_SIZE_HARD,MEAN_CORR_EASY,MEAN_CORR_MEDIUM,MEAN_CORR_HARD,MEAN_RT_EASY,MEAN_RT_MEDIUM,MEAN_RT_HARD,PERC_CORR_EASY,PERC_CORR_MEDIUM,PERC_CORR_HARD,PERC_SMALL_ERROR_EASY,PERC_SMALL_ERROR_MEDIUM,PERC_SMALL_ERROR_HARD,PERC_BIG_ERROR_EASY,PERC_BIG_ERROR_MEDIUM,PERC_BIG_ERROR_HARD,PERC_CONTROL_EASY,PERC_CONTROL_MEDIUM,PERC_CONTROL_HARD,RM
63,171,179,318,362,0.29688126746285654,0.2962285407189569,0.3652131892728327,0.35849491106608367,0.374743077053854,0.4100315061796181,0.19401771322796066,0.13218965745510558,0.10426433003253988,1283.888888888889,1915.5833333333333,2477.5714285714284,1243.0,1785.1666666666667,2494.722222222222,1945.4705882352941,2898.5555555555557,3122.85,2083.1,3257.375,3903.818181818182,261.0,427.0,274.0,126.0,315.0,208.0,84.5,128.0,290.5,76.0,81.0,204.0,1290.567729006206,1292.6789551631477,1259.916651678679,1.0,0.7857142857142857,0.2857142857142857,43.06675997101748,76.67824868987087,70.80013432326034,1.0,0.7857142857142857,0.2857142857142857,0.0,0.21428571428571427,0.35714285714285715,0.0,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0.9422902494331067
64,52,106,73,69,0.15172101159685247,0.08633763804292963,0.0850006175610387,0.21075050442011467,0.154025163561216,0.13370350763749764,0.06744428364569517,0.12386967373682455,0.12248465801244865,1849.0,1536.5833333333333,1285.9,1334.6315789473683,1357.0454545454545,1613.2777777777778,2008.6666666666667,1840.5,1112.421052631579,1377.0,1590.625,1700.111111111111,88.0,98.0,98.0,99.5,85.5,85.0,90.5,88.5,77.5,88.0,78.0,81.0,622.0545267752923,621.9835924398665,611.6299857286953,0.14285714285714285,0.07142857142857142,0.21428571428571427,49.90362568598669,60.394120484197366,57.98277200788847,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0,0.21428571428571427,0.2857142857142857,0.4838473167044595
65,135,208,386,367,0.304720707589974,0.34531031069164625,0.29444585245225413,0.4187433873612974,0.38780584356414693,0.426141774366369,0.1213755318453334,0.08737155988166065,0.08129914746782511,1449.625,3710.875,3670.5714285714284,883.6470588235294,1700.5294117647059,4485.5,1540.4285714285713,2623.4736842105262,3932.8947368421054,1840.6,3652.25,2655.4,213.0,314.0,267.0,87.0,271.0,204.0,111.0,131.5,270.5,75.0,116.0,212.0,1835.104317797707,1827.448317340452,1809.9350594396112,0.8571428571428571,0.35714285714285715,0.21428571428571427,48.75659082918095,79.84536724722706,89.02922386565622,0.8571428571428571,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.0,0.07142857142857142,0.07142857142857142,0.8375056689342403
66,72,34,74,72,0.0663773296471557,0.15619394766531827,0.10854230977147798,0.2539186654675886,0.5342930589245587,0.2514066024119454,0.13878913946899843,0.21449439399590955,0.1517949126833318,186.75,848.3,1324.4444444444443,617.8888888888889,873.0555555555555,1045.3333333333333,597.7368421052631,1273.6666666666667,994.45,534.2727272727273,1205.6,1005.3333333333334,67.0,74.0,74.0,27.5,73.0,65.0,26.5,61.5,82.0,38.0,40.0,81.0,1343.923246082895,1309.994780844642,1308.486580777236,0.7857142857142857,0.07142857142857142,0.42857142857142855,36.587362605291155,33.84071127416636,47.38112864637554,0.7857142857142857,0.09090909090909091,0.42857142857142855,0.21428571428571427,0.5454545454545454,0.2857142857142857,0.0,0.36363636363636365,0.21428571428571427,0.0,0.0,0.07142857142857142,0.8075050875050875
67,61,41,57,75,0.15564378559969108,0.208463590714164,0.22127432852118706,0.418529935667462,0.39625271338785134,0.4137505407664367,0.2349044343688606,0.29576229089569195,0.2213185833868913,923.8333333333334,906.6666666666666,794.6666666666666,711.5,679.952380952381,596.1578947368421,830.5714285714286,725.7619047619048,777.3333333333334,348.44444444444446,890.25,1093.3076923076924,56.0,70.0,65.0,44.0,49.0,63.0,43.0,46.0,70.0,52.0,37.0,40.0,1317.1410014899352,1313.558154015131,1270.719475220453,0.42857142857142855,0.21428571428571427,0.21428571428571427,18.815858386428513,19.530645891114546,24.210412897625897,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.07142857142857142,0.7189342403628118
68,17,103,121,135,0.16429049875248047,0.12373134153251876,0.1290456429446489,0.4242491094872549,0.37217978503753435,0.378873228217232,0.1773396305029081,0.12274558109254068,0.17326145968574283,682.9,1003.1428571428571,1802.0,883.2142857142857,1342.7,1144.388888888889,1171.4285714285713,1477.3,1728.2173913043478,659.7272727272727,1404.888888888889,1486.9,118.0,140.0,146.0,45.0,126.0,80.5,53.0,73.5,91.0,40.0,52.0,64.0,2404.98958966559,2518.634826485743,2537.1961343035905,0.8571428571428571,0.7142857142857143,0.5714285714285714,44.78130453683207,69.85180178124594,74.72439148521441,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.9337792894935752
69,12,189,192,202,0.3461166819423079,0.49502762308136417,0.6956199329748572,0.12102912906288457,0.24812486126292316,0.24594985758909543,0.03398169920699188,0.03612670340945873,0.02741500141788534,1483.7142857142858,1584.4,1809.875,2526.3684210526317,1621.8947368421052,1560.5238095238096,1134.842105263158,3105.0526315789475,1804.25,1982.7272727272727,1388.0,732.2857142857143,88.0,120.0,78.0,66.0,94.0,84.0,98.5,98.5,79.5,102.0,119.0,98.0,1553.9361985477462,1668.079651353388,1725.1032022555992,0.0,0.0,0.0,39.00418761742964,27.704081701379305,20.742032746052637,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,1.0,1.0,0.012093726379440664
70,170,169,452,408,0.2831269299740703,0.3621160035343667,0.3281151565839066,0.2762347158325713,0.31910511441545175,0.2987938854832958,0.15865830045126836,0.06168309640735625,0.04801900980300261,1136.2142857142858,3768.1666666666665,5301.428571428572,1993.142857142857,3586.55,3780.0,1600.2777777777778,5360.333333333333,5065.809523809524,2273.2,2449.222222222222,4424.25,214.0,395.0,337.0,102.0,422.0,299.0,84.5,110.0,269.5,84.0,116.0,209.0,2013.3889699452732,2085.7900579251336,2087.278710059005,1.0,0.2857142857142857,0.2857142857142857,42.63610166837225,89.15848504511125,88.81899100995854,1.0,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.9425850340136054
71,95,210,315,363,0.2376239229272641,0.2933479660839451,0.2869015157494471,0.41462658848831274,0.44203906561651396,0.3744776106602391,0.06966680803231332,0.06928040821856829,0.030583859651351533,1472.0,1457.6,3788.0,1409.0434782608695,2562.4375,2711.7368421052633,2211.1875,2926.2272727272725,3486.315789473684,2133.0,3509.125,3374.1111111111113,252.0,343.0,283.0,129.0,203.0,216.5,107.0,149.5,239.5,74.0,95.0,182.0,1912.4634609348063,1843.945786085645,1883.453656147554,0.7857142857142857,0.35714285714285715,0.2857142857142857,63.1249573494814,76.7007192869418,90.3744665162906,0.7857142857142857,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.0,0.14285714285714285,0.42857142857142855,0.0,0.07142857142857142,0.07142857142857142,0.8234240362811791
72,123,166,162,228,0.27885105123639586,0.2445951527765726,0.2775867960781783,0.4908971177943566,0.48606341319882246,0.4388379399087503,0.11755755582906899,0.11371107864853094,0.08779169420351474,667.75,1051.625,1444.8181818181818,1161.2105263157894,1298.4736842105262,2508.3529411764707,875.5238095238095,1739.6818181818182,2109.35,1634.875,1599.0,2940.25,257.0,197.0,329.0,54.5,146.5,136.0,39.0,54.0,124.5,39.0,28.0,58.0,2553.5862934156144,2578.9931858390946,2559.312066544763,1.0,0.9285714285714286,0.9285714285714286,42.52142068164903,47.30849503791511,58.668908304729484,1.0,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.9947089947089948
73,15,155,215,301,0.315675257952534,0.292233931309168,0.3297203777025226,0.47689570372531165,0.43813206132216703,0.449724354771257,0.18727078270484776,0.19304293888489896,0.10542836462451591,698.6666666666666,1509.142857142857,2131.6363636363635,1525.6315789473683,1351.2222222222222,1858.5,1291.5833333333333,1881.8,2110.9375,763.0,2258.0,2161.2727272727275,146.0,222.0,228.0,82.5,173.0,149.5,46.0,105.5,181.0,64.0,100.0,100.0,1844.4663818027304,1796.834284930168,1808.0675450271644,0.8571428571428571,0.5,0.5714285714285714,35.072208836504096,52.55085468119653,65.206767473127,0.8571428571428571,0.5,0.5714285714285714,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.0,0.07142857142857142,0.8802947845804988
74,166,128,256,275,0.1763249864659516,0.23520849850199868,0.23268454274905792,0.2663058311218575,0.2889968232199772,0.26739261527111735,0.09714955738691226,0.12628399411564145,0.07427290604549928,936.375,2437.5,1551.3,1050.2941176470588,1682.7272727272727,2082.75,892.9565217391304,2478.3684210526317,3121.294117647059,1896.5,2709.4285714285716,3079.3846153846152,192.0,201.0,204.0,86.0,207.5,181.0,43.0,115.0,178.0,49.0,99.0,67.0,2490.375985940343,2480.268384521175,2503.8592759549106,1.0,0.6428571428571429,0.42857142857142855,51.852305938629016,77.74257478863547,84.41840145798285,1.0,0.6428571428571429,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.9484202569916856
75,150,202,232,314,0.4517928769219674,0.30067809458238426,0.316094663920129,0.5269425831822551,0.3259285743959558,0.41545610217779944,0.1175645583293381,0.04528186183885312,0.053508585242071784,1650.5555555555557,800.7,3128.6666666666665,1646.0555555555557,2333.875,2823.1111111111113,1099.2631578947369,1563.35,1679.904761904762,1421.4,1662.8,2429.25,135.0,212.0,297.0,109.0,120.5,157.0,115.0,126.0,222.5,110.0,134.0,125.0,1015.0479072411309,1002.1828640037595,996.3007504606879,0.8571428571428571,0.7142857142857143,0.9285714285714286,31.936252574127007,55.11352130405391,70.9552358474444,0.9230769230769231,0.7142857142857143,0.9285714285714286,0.0,0.21428571428571427,0.0,0.07692307692307693,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.9469608981804103
76,106,148,294,290,0.26046883907233326,0.2539642325158915,0.2190567252460631,0.28567799887552314,0.36999651676236983,0.3494770565134243,0.16747266390056864,0.09073088162610256,0.10814528378190899,1041.6,1606.5454545454545,3208.9,1439.5555555555557,1857.2222222222222,2379.375,1569.8333333333333,2840.35,3091.9,2615.9,2309.4285714285716,2398.9,200.0,284.0,252.0,109.0,271.5,210.5,91.0,111.0,196.5,54.0,111.0,137.0,2922.289596033706,2950.211878724939,2861.251761535088,0.9285714285714286,0.42857142857142855,0.42857142857142855,40.586154601368044,82.68880933336133,94.56128631073832,0.9285714285714286,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.5714285714285714,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.938034769463341
77,120,210,388,417,0.2907993947372452,0.4435512083324605,0.3782408971966871,0.3980115925407772,0.4796343277649496,0.3979212155335612,0.26269017133833406,0.2130188973213162,0.18199373701734983,1549.4444444444443,2314.8571428571427,2710.125,1927.578947368421,3260.2380952380954,2877.0833333333335,1364.611111111111,2581.4210526315787,3288.6875,2042.2,2402.777777777778,2481.0,252.0,223.0,232.0,104.5,272.0,169.5,99.5,133.0,181.5,62.0,116.0,157.0,1502.9298622797523,1540.9858171749352,1543.8335104238515,0.9285714285714286,0.42857142857142855,0.35714285714285715,51.58195055238476,62.48271945527579,78.74800029946411,0.9285714285714286,0.5,0.35714285714285715,0.0,0.4166666666666667,0.21428571428571427,0.07142857142857142,0.0,0.42857142857142855,0.0,0.08333333333333333,0.0,0.9090396825396827
78,148,153,164,229,0.25159755504774106,0.23939634172865537,0.27395387109639885,0.3905534047149905,0.372770758481128,0.329589236726133,0.08663178035964114,0.08510102028316391,0.052094302492418275,698.6666666666666,1132.7272727272727,1734.0,1245.9411764705883,2032.1764705882354,2330.4375,1992.2857142857142,2881.9473684210525,4364.45,2130.3333333333335,2759.6666666666665,2371.818181818182,360.0,390.0,310.0,64.0,145.5,176.5,48.5,60.0,198.5,36.0,42.0,60.0,1666.0497510967605,1645.5425310881135,1688.0085245329972,1.0,1.0,0.8571428571428571,43.436715537628,48.93260118219899,59.70765367059591,1.0,1.0,0.8571428571428571,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.99442932728647
79,133,78,140,197,0.17491826103991295,0.1943345755034007,0.23189314389891413,0.2703742956479249,0.29365203652263505,0.3083366599290633,0.19029088513515147,0.10790843736059544,0.07935100874806954,597.8,1303.875,1874.8333333333333,1163.2222222222222,1770.6,2542.470588235294,1920.0,2683.75,2971.9333333333334,1501.5,1754.875,3556.5,212.0,305.0,377.0,97.5,206.5,192.5,85.5,102.5,236.0,68.0,92.0,150.0,1242.5535622711504,1232.4702683880564,1268.7758433952035,0.9285714285714286,0.7142857142857143,0.8571428571428571,31.8516119375168,51.45764707127481,60.6806580601733,0.9285714285714286,0.7142857142857143,0.9230769230769231,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.9659310878823075
80,165,208,198,174,0.3236181202917708,0.1507451322772923,0.12989279310786292,0.45591880894989784,0.1994632182087263,0.17997915552613278,0.06610366863863684,0.01828203465340717,0.019465256208548998,6476.6,2121.4545454545455,2726.6363636363635,2972.235294117647,1994.25,1635.3529411764705,2941.5416666666665,2295.5882352941176,2237.5555555555557,1814.2,2747.125,1447.9,296.0,264.0,208.0,218.5,226.5,157.5,255.5,160.5,176.0,268.0,201.0,185.0,1892.911740042398,1963.5830827097088,1807.1626066214444,0.9285714285714286,0.35714285714285715,0.35714285714285715,45.909489999348025,93.8196605701448,95.68330260055882,0.9285714285714286,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.9319879062736205
81,90,242,221,305,0.2857297786816979,0.25829369406290165,0.28947855594394234,0.5032043806038493,0.5056034780045221,0.5065324245207689,0.1587122657436,0.22514093874259275,0.1256403370498074,1441.0,1257.076923076923,2837.0,2240.5238095238096,1221.5,3212.5789473684213,1018.25,1128.5625,3970.0526315789475,862.3333333333334,1940.6666666666667,2897.0,319.0,325.0,315.0,97.5,137.5,168.5,68.0,58.0,228.5,50.0,47.0,115.0,1915.5989089581522,1901.0917754889147,1875.569060582042,0.9285714285714286,0.9285714285714286,0.8571428571428571,60.49671954203456,61.11536846838401,75.25847368788553,0.9285714285714286,0.9285714285714286,0.9230769230769231,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.9748354626403407
82,104,199,257,215,0.316845156665783,0.3053627911130016,0.32068851795978764,0.38284448045528063,0.39249931114826647,0.40404814216080465,0.09594517156120644,0.06923774538418999,0.0874539962093873,808.75,1839.2222222222222,1345.7777777777778,2351.35,1683.5882352941176,1925.6363636363637,1668.388888888889,3248.0,1487.2777777777778,1675.5,2000.5555555555557,2102.285714285714,165.0,220.0,165.0,117.5,199.0,120.0,71.5,80.0,99.5,71.0,86.0,89.0,1519.2702165299017,1520.191063207911,1511.7757690771255,0.7857142857142857,0.5,0.42857142857142855,44.861931499490574,60.11584708874917,47.888034641354224,0.7857142857142857,0.5,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.0,0.07142857142857142,0.35714285714285715,0.0,0.07142857142857142,0.0,0.8717989417989419
83,175,377,312,346,0.2887567387155616,0.2347875222713553,0.23456592513517716,0.4242219458228571,0.38437050220561375,0.4140407208649789,0.13703154007990373,0.14635088888247813,0.1401558520130676,1617.8181818181818,2042.5,2409.8571428571427,2114.7368421052633,2829.6470588235293,2407.0,1925.0,3034.5714285714284,2829.8947368421054,4115.8,2179.5833333333335,3798.5,535.0,322.0,236.0,156.0,263.5,225.5,114.5,136.5,297.5,132.0,116.0,214.0,1266.7188631866015,1294.2570062303082,1289.8815081552518,0.8571428571428571,0.5,0.07142857142857142,93.2569454425695,94.91864844485904,105.36178986800067,0.8571428571428571,0.5,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.0,0.14285714285714285,0.6428571428571429,0.0,0.0,0.07142857142857142,0.8631065759637189
84,112,78,107,110,0.12480521646255935,0.12815758099926003,0.1206230859467577,0.3539443937540629,0.3166162981946765,0.29218091479479674,0.17789063526484566,0.13460378755008262,0.11653615648017983,581.8571428571429,1013.2,1713.0,753.6666666666666,1393.9473684210527,2534.0555555555557,2247.4761904761904,3632.3529411764707,2177.277777777778,1853.9,1462.9,2086.9,299.0,327.0,312.0,60.5,161.0,165.0,42.5,81.5,158.0,41.0,43.0,65.0,1330.2720335282781,1321.8979040526842,1332.6930053515284,1.0,0.9285714285714286,0.9285714285714286,44.64099121289501,59.63640296005019,65.13796919945285,1.0,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.99442932728647
85,89,128,187,185,0.27403418210858654,0.25499401501942554,0.22037171304966482,0.3576659890608508,0.33378716566042804,0.2928978306119829,0.04411522153538698,0.06566300427403966,0.03311889047524233,430.2,1000.4444444444445,2458.1666666666665,977.0526315789474,2760.0625,2256.5416666666665,1040.4444444444443,2415.1363636363635,1969.6153846153845,953.5555555555555,1495.111111111111,2737.714285714286,144.0,311.0,420.0,84.0,203.5,180.5,62.0,98.5,231.5,67.0,94.0,96.0,1416.0517016653703,1395.4115245906432,1364.4260586470461,1.0,0.7142857142857143,0.8571428571428571,33.36392953793724,52.382181817582286,59.96362024606866,1.0,0.7142857142857143,0.8571428571428571,0.0,0.21428571428571427,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.9652305366591082
86,30,179,445,344,0.32328502688266497,0.3101188821822909,0.25508965474983186,0.23796848283288727,0.26282470730494484,0.27339382055752043,0.06901683808544223,0.03079724413797708,0.06148995450920221,1144.0,3729.181818181818,2662.8,1241.888888888889,2093.2631578947367,3471.9375,1685.5,3503.6470588235293,3536.3684210526317,1074.8333333333333,4925.777777777777,4499.727272727273,286.0,521.0,400.0,92.0,454.0,271.0,63.0,123.5,264.0,46.0,70.0,141.0,2114.7294608981265,2145.250060724342,2119.394513141076,1.0,0.7142857142857143,0.9285714285714286,39.54935497323485,102.4952562128427,96.32467688870383,1.0,0.7142857142857143,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883855981416958
87,98,228,255,270,0.23630616702301938,0.24343828297923178,0.2659252398680288,0.35686687871871536,0.3541225103003891,0.39071312094684085,0.06553454055716026,0.020205377487276237,0.011813975008211132,4084.2727272727275,4125.25,1843.111111111111,4002.722222222222,3587.0,3280.470588235294,2852.5238095238096,4041.25,2175.45,1922.6666666666667,4219.333333333333,3651.0,160.0,185.0,163.0,133.5,172.5,128.0,133.0,118.0,134.5,92.0,112.0,118.0,1579.324570729352,1589.677468347763,1595.0623712329468,0.35714285714285715,0.42857142857142855,0.2857142857142857,68.91785555527986,74.82095868972101,72.52306811976645,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.35714285714285715,0.0,0.14285714285714285,0.07142857142857142,0.720347694633409
88,152,278,333,313,0.29094424277652203,0.3789819703760654,0.33466615613783773,0.45009597638540144,0.5332310465711094,0.5434764531489259,0.14883891142067854,0.13760118351438008,0.1398327153345253,1460.125,2230.2,1566.25,2138.3529411764707,2891.5555555555557,2701.1875,3118.1052631578946,2492.7619047619046,3503.55,1448.25,2617.0,3781.4166666666665,415.0,385.0,428.0,132.0,204.0,192.0,80.0,112.0,222.0,79.0,75.0,108.0,1728.339397743959,1770.4422122201838,1747.1731441777595,0.9285714285714286,0.9285714285714286,0.8571428571428571,68.25068153142793,62.762126288254876,66.80431363347869,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.974777021919879
89,168,72,73,111,0.0993533178076534,0.09095187688329442,0.13834732892572194,0.3636331431760114,0.4152202362946728,0.38402850402348354,0.09509492421384202,0.06676366129682486,0.08336485984257512,814.5555555555555,1404.8333333333333,1896.1818181818182,1764.4736842105262,1829.75,2127.9,1764.3333333333333,1804.45,2332.235294117647,1140.5714285714287,2111.625,1110.25,163.0,269.0,188.0,101.5,147.0,153.5,89.5,75.0,131.5,83.0,74.0,142.0,830.9119521896616,835.845241419147,827.94540321803,0.6428571428571429,0.5,0.21428571428571427,51.76331557254726,57.33016066261572,57.309176043639,0.6428571428571429,0.5,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.0,0.14285714285714285,0.8095389266817837
90,110,151,304,258,0.2313194697122429,0.25970109448901935,0.2099482418717519,0.20709986165826566,0.22348133460696196,0.23366913819175797,0.048583216307642854,0.018569482535880963,0.016646942573528792,1038.5555555555557,1766.8,1596.7142857142858,1142.25,2535.9285714285716,2565.4545454545455,1135.5,1821.952380952381,1822.3157894736842,1033.6666666666667,2853.0,1494.875,243.0,492.0,228.0,102.0,317.0,210.0,107.5,125.5,238.5,70.0,80.0,126.0,2349.2763295793275,2326.0122897858923,2398.8402929484982,1.0,0.6428571428571429,0.21428571428571427,46.62691946826401,83.6126076288209,87.77673613398785,1.0,0.6428571428571429,0.21428571428571427,0.0,0.35714285714285715,0.21428571428571427,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.9515419501133786
91,60,194,216,246,0.22231493033903163,0.205131631766451,0.19185778637769768,0.40289424334328217,0.3947720266006134,0.37737334706912123,0.1408227569307865,0.1319680164364168,0.14635707452785515,2333.875,1898.888888888889,1728.4166666666667,1582.5,3123.95,2402.6,1629.0,1991.7777777777778,3072.714285714286,1522.0,2353.5555555555557,2773.5,249.0,285.0,372.0,138.5,214.0,186.0,87.5,152.0,191.0,74.0,109.0,90.0,1524.1149964308988,1535.7969564605385,1521.6140603004571,0.9285714285714286,0.5,0.6428571428571429,62.33113914576331,75.21302929105228,91.58569429565328,0.9285714285714286,0.5384615384615384,0.6428571428571429,0.07142857142857142,0.46153846153846156,0.14285714285714285,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.948323654665118
92,100,427,547,539,0.44824908861323726,0.42544029413978307,0.498377290482275,0.46365437052283737,0.4641989160371648,0.46328098841393417,0.05913318773204603,0.06025774549996288,0.045096210039705965,1475.111111111111,4236.0,3789.7,1746.25,3029.75,3592.6111111111113,2940.5,4159.235294117647,3154.4444444444443,3663.3333333333335,5748.8,5414.7,416.0,422.0,419.0,149.5,349.0,291.5,104.5,243.5,252.5,92.0,170.0,112.0,1798.9013769939559,1777.4061905308995,1742.8534965852355,1.0,0.5,0.5714285714285714,68.04252540559277,91.8376305902779,77.25071092774695,1.0,0.5384615384615384,0.6153846153846154,0.0,0.38461538461538464,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.9447539682539683
93,122,342,453,433,0.37380572223259195,0.4057664672883981,0.36229762554437506,0.4058907133908894,0.3925839836259625,0.40589382757985804,0.1078156258844074,0.10584055527872938,0.04939212732912241,1157.8333333333333,2702.222222222222,3969.4,2442.909090909091,3746.0,2684.7619047619046,3490.0,3151.1111111111113,3293.15,1382.111111111111,2983.5555555555557,4695.0,269.0,247.0,282.0,130.5,218.5,220.5,135.0,225.5,233.0,108.0,153.0,140.0,1501.3393137146945,1569.2770676293846,1583.3168855504305,0.7857142857142857,0.42857142857142855,0.2857142857142857,65.35098307931015,79.743264822682,85.36785572938629,0.7857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,0.8499773242630385
94,51,254,309,391,0.2465671390176803,0.2910989596148621,0.3692337500874219,0.4726837665484099,0.4752760466750058,0.5870693863250592,0.1645204674043955,0.1025233578542596,0.09322066208089498,2049.4444444444443,3112.8888888888887,4496.0,2048.5,3010.2105263157896,4261.142857142857,3253.842105263158,3184.6111111111113,2795.4444444444443,2267.1,3523.7,5204.428571428572,404.0,359.0,398.0,136.5,257.5,259.0,98.5,190.5,289.5,61.0,110.0,179.0,820.3849961967225,807.5552266204486,796.7892162034493,0.9285714285714286,0.5,0.35714285714285715,73.58181311239612,75.82104931130682,75.63927030494612,0.9285714285714286,0.5384615384615384,0.45454545454545453,0.07142857142857142,0.3076923076923077,0.18181818181818182,0.0,0.15384615384615385,0.2727272727272727,0.0,0.0,0.09090909090909091,0.8878529657477024
95,94,200,236,266,0.20987589584552313,0.18174446621187307,0.18641428977428876,0.5181563029761368,0.48717682313231114,0.45459717542182737,0.17519390405705046,0.10725695879713912,0.16968185525304472,502.0,1594.4,3196.2727272727275,2678.1176470588234,2650.777777777778,3244.6428571428573,1247.55,2384.5789473684213,4460.238095238095,1797.5833333333333,2611.777777777778,3965.4,184.0,303.0,274.0,92.0,188.5,218.5,110.0,123.0,233.0,91.0,100.0,197.0,1303.1962463364976,1300.8795675449471,1300.34125826252,0.6428571428571429,0.42857142857142855,0.2857142857142857,68.0674368448158,92.75189065449305,101.92351682376541,0.6428571428571429,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.8031141345427061
