,PART_ID,SEX,AGE,ACC,ACC_EASY,ACC_MEDIUM,ACC_HARD,PERC_SE_MED,PERC_BE_MED,PERC_CON_MED,TRS,ERS,LAT_P,LAT_N,LAT_EASY_P,LAT_MED_P,LAT_HARD_P,LAT_EASY_N,LAT_MED_N,LAT_HARD_N,PUP_SIZE_EASY,PUP_SIZE_MED,PUP_SIZE_HARD,PUP_SIZE_EASY_P,PUP_SIZE_MED_P,PUP_SIZE_HARD_P,PUP_SIZE_EASY_N,PUP_SIZE_MED_N,PUP_SIZE_HARD_N,NT_EASY,NT_MEDIUM,NT_HARD,NT_EASY_P,NT_MED_P,NT_HARD_P,NT_EASY_N,NT_MED_N,NT_HARD_N,NT_PR_EASY,NT_PR_MEDIUM,NT_PR_HARD,NT_PR_EASY_P,NT_PR_MEDIUM_P,NT_PR_HARD_P,NT_PR_EASY_N,NT_PR_MED_N,NT_PR_HARD_N,NT_OP_EASY,NT_OP_MEDIUM,NT_OP_HARD,NT_OP_EASY_P,NT_OP_MEDIUM_P,NT_OP_HARD_P,NT_OP_EASY_N,NT_OP_MED_N,NT_OP_HARD_N,NT_COR_EASY,NT_COR_MED,NT_COR_HARD,NT_ERR_EASY,NT_ERR_MED,NT_ERR_HARD,NT_SE_MED,NT_BE_MED,NT_CON_MED,NT_COR_EASY_P,NT_COR_MED_P,NT_COR_HARD_P,NT_ERR_EASY_P,NT_ERR_MED_P,NT_ERR_HARD_P,NT_COR_EASY_N,NT_COR_MED_N,NT_COR_HARD_N,NT_ERR_EASY_N,NT_ERR_MED_N,NT_ERR_HARD_N,RT_PR_EASY,RT_PR_MEDIUM,RT_PR_HARD,RT_SE_MED,RT_BE_MED,RT_CON_MED,RT_PR_EASY_P,RT_PR_MED_P,RT_PR_HARD_P,RT_PR_EASY_N,RT_PR_MED_N,RT_PR_HARD_N,RT_OP_EASY,RT_OP_MEDIUM,RT_OP_HARD,RT_OP_EASY_P,RT_OP_MED_P,RT_OP_HARD_P,RT_OP_EASY_N,RT_OP_MED_N,RT_OP_HARD_N,RT_COR_EASY,RT_COR_MED,RT_COR_HARD,RT_COR_EASY_P,RT_COR_MED_P,RT_COR_HARD_P,RT_COR_EASY_N,RT_COR_MED_N,RT_COR_HARD_N,RT_ERR_EASY,RT_ERR_MED,RT_ERR_HARD,RT_ERR_EASY_P,RT_ERR_MED_P,RT_ERR_HARD_P,RT_ERR_EASY_N,RT_ERR_MED_N,RT_ERR_HARD_N,DUR_PR_EASY,DUR_PR_MEDIUM,DUR_PR_HARD,DUR_SE_MED,DUR_BE_MED,DUR_CON_MED,DUR_PR_EASY_P,DUR_PR_MED_P,DUR_PR_HARD_P,DUR_PR_EASY_N,DUR_PR_MED_N,DUR_PR_HARD_N,DUR_OP_EASY,DUR_OP_MEDIUM,DUR_OP_HARD,DUR_OP_EASY_P,DUR_OP_MED_P,DUR_OP_HARD_P,DUR_OP_EASY_N,DUR_OP_MED_N,DUR_OP_HARD_N,DUR_COR_EASY,DUR_COR_MED,DUR_COR_HARD,DUR_COR_EASY_P,DUR_COR_MED_P,DUR_COR_HARD_P,DUR_COR_EASY_N,DUR_COR_MED_N,DUR_COR_HARD_N,DUR_ERR_EASY,DUR_ERR_MED,DUR_ERR_HARD,DUR_ERR_EASY_P,DUR_ERR_MED_P,DUR_ERR_HARD_P,DUR_ERR_EASY_N,DUR_ERR_MED_N,DUR_ERR_HARD_N,FIX_PR_EASY,FIX_PR_MEDIUM,FIX_PR_HARD,FIX_SE_MED,FIX_BE_MED,FIX_CON_MED,FIX_PR_EASY_P,FIX_PR_MED_P,FIX_PR_HARD_P,FIX_PR_EASY_N,FIX_PR_MED_N,FIX_PR_HARD_N,FIX_OP_EASY,FIX_OP_MEDIUM,FIX_OP_HARD,FIX_OP_EASY_P,FIX_OP_MED_P,FIX_OP_HARD_P,FIX_OP_EASY_N,FIX_OP_MED_N,FIX_OP_HARD_N,FIX_COR_EASY,FIX_COR_MED,FIX_COR_HARD,FIX_COR_EASY_P,FIX_COR_MED_P,FIX_COR_HARD_P,FIX_COR_EASY_N,FIX_COR_MED_N,FIX_COR_HARD_N,FIX_ERR_EASY,FIX_ERR_MED,FIX_ERR_HARD,FIX_ERR_EASY_P,FIX_ERR_MED_P,FIX_ERR_HARD_P,FIX_ERR_EASY_N,FIX_ERR_MED_N,FIX_ERR_HARD_N
59,168,MALE,37,0.4523809523809524,0.6428571428571429,0.5,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.0,0.8095389266817837,0.6522015182884748,57.18198522864579,54.051278806911206,50.768859020720406,59.7691647470131,70.38461164289826,53.55333736583562,54.89115657821834,53.74314815293192,821.1284135022571,828.7974671582318,809.2453656880037,812.2324981569507,839.5864303720624,837.582913267524,837.1410611238089,818.0085039444012,801.516943620862,1710,2122,2188,1038,1120,605.0,672.0,1002.0,1583.0,1096,1353,1314,645,733,342.0,451.0,620.0,972.0,614,769,874,393,387,263.0,221.0,382.0,611.0,115,126,162,722,613,566,218,260,135,75,46,38,405,302,102,40,80,124,317,311,464,0.3636331431760114,0.4152202362946728,0.38402850402348354,0.8104717180575608,1.1746173957977222,0.6815643935451019,0.33323577339201615,0.4220833858956035,0.3755981984735542,0.4155035165781362,0.40774717970864716,0.3870396131900677,0.18146883497567892,0.20703139010881189,0.23960760272068912,0.17928313095012005,0.20107119103513527,0.2604830739568325,0.18519854201144884,0.2135212537328721,0.23215136967864441,0.03271759951693697,0.03681059181530046,0.04178338608023336,0.03241707238498472,0.02555785136093553,0.03910419151415523,0.033230421996730625,0.04906332868583675,0.042740332097100805,0.2137476240056321,0.16144207330009097,0.1554326008618823,0.1832750793723596,0.1546234471375331,0.09323060604912921,0.2657462765164484,0.1688666497867875,0.17764970742477226,229.9476439790576,235.3566384180791,224.73887673231218,204.23853211009174,207.88847583643124,211.09420289855072,226.58035714285714,232.66534914361,220.30277777777778,234.72151898734177,238.46575342465752,226.31849653808112,207.6860465116279,211.31739707835325,212.10723860589812,200.3130081300813,217.2478386167147,196.78169014084506,217.54347826086956,206.2487684729064,215.71026490066225,202.64957264957266,230.8203125,198.36686390532543,194.89473684210526,237.62222222222223,201.390243902439,217.02439024390245,227.13253012048193,197.3984375,208.47913862718707,207.3232,216.1317157712305,201.3028846153846,214.21192052980132,194.9108910891089,217.6085626911315,200.88235294117646,220.6344537815126,263520,333265,308117,44524,55922,29131,152262,176593.0,79309.0,111258.0,156672.0,228808.0,178610,159122,158232,98554,75385,27943.0,80056.0,83737.0,130289.0,23710,29545,33524,14812,10693,8257.0,8898.0,18852.0,25267.0,154900,129577,124708,83742,64692,19686.0,71158.0,64885.0,105022.0
60,86,FEMALE,24,0.35714285714285715,0.5714285714285714,0.35714285714285715,0.14285714285714285,0.7777777777777778,0.2222222222222222,0.0,0.7989720332577475,0.6872898295120515,51.605927200722846,52.69887570070198,47.12933234723005,57.19446625687378,55.54095897431671,47.615007717559514,53.779694499127196,54.4301955934543,1290.9317149042383,1302.5724639038547,1286.4187495677063,1281.246140218228,1305.0782614826942,1273.5273632264566,1303.845814485586,1301.1803541378329,1288.5673139579146,1585,2052,2044,1024,732,318.0,561.0,1320.0,1726.0,999,1235,1162,622,481,169.0,377.0,754.0,993.0,586,817,882,402,251,149.0,184.0,566.0,733.0,137,154,101,666,710,568,292,237,181,65,47,32,348,235,51,72,107,69,318,475,517,0.33066218645416234,0.3598762977554512,0.33059718148729594,1.1346455289632962,0.9735938242424382,0.7065002998450265,0.35072372505127347,0.38392875110292607,0.3345999122664343,0.3041863065369612,0.3456653659138855,0.3299164456580825,0.1750032843357487,0.1981546291158584,0.22064673260523054,0.21215290991890431,0.17758711051489712,0.2577197128810666,0.12597568751671673,0.2103065539430645,0.2143418104503318,0.03760686723889553,0.03966417302625842,0.026669483739116928,0.031835269571523696,0.034870506371065355,0.058749435736406334,0.045223836696748544,0.04249641924763138,0.021213715182855693,0.18703844756238397,0.17783487366682793,0.1454260176748697,0.16751245152031102,0.15756069755991406,0.09309345923232881,0.21280755415264868,0.18981348269423104,0.1543261035242389,216.11242603550295,221.85828662930345,215.21039182282794,196.26643598615917,189.40833333333333,197.45454545454547,210.23052464228934,224.52556237218815,221.23809523809524,225.72207792207791,220.1421052631579,214.20377733598409,187.74022698612862,195.6448598130841,196.89071856287424,183.76772616136918,195.83629893238435,198.43529411764706,191.97135416666666,195.5513043478261,196.6655231560892,184.61481481481482,202.25827814569536,201.8019801980198,181.86363636363637,212.17021276595744,191.94117647058823,187.2463768115942,197.77884615384616,206.80597014925374,188.38145896656536,194.22836879432623,196.015873015873,184.134110787172,192.55555555555554,202.76470588235293,193.0063492063492,195.05944798301485,195.34883720930233,219138,277101,252657,56721,45458,34752,132235,109793.0,37168.0,86903.0,167308.0,215489.0,148878,167472,131523,75161,55030,16867.0,73717.0,112442.0,114656.0,24923,30541,20382,12003,9972,6526.0,12920.0,20569.0,13856.0,123955,136931,111141,63158,45058,10341.0,60797.0,91873.0,100800.0
61,129,FEMALE,19,0.5238095238095238,0.7857142857142857,0.35714285714285715,0.42857142857142855,0.7777777777777778,0.1111111111111111,0.0,0.8819357336430508,0.7452297410192148,56.08728433207573,56.040117925574556,56.62658539008903,61.009010874961675,50.99712693997973,59.156356919911254,55.117788819264206,55.79385740900864,1696.046647600271,1680.0727388057387,1674.7493853918481,1695.155578692605,1646.9993876896158,1661.5216471969477,1699.3139002617127,1700.7435832533158,1684.6701890380236,1883,1629,1678,1450,680,634.0,433.0,949.0,1044.0,1146,1003,1070,873,414,404.0,273.0,589.0,666.0,737,626,608,577,266,230.0,160.0,360.0,378.0,85,90,125,613,540,603,196,231,113,81,42,57,558,194,170,4,48,68,55,346,433,0.36196643187107225,0.35033033036008693,0.3538044726451928,1.3596950503704655,1.4357507494122164,0.7687280462132475,0.36066740552465304,0.3628545961082819,0.3240182534096021,0.3665258386801596,0.3416660102558047,0.37422354304953925,0.2606622099890598,0.23905632773953436,0.23004023107489918,0.26285597588304377,0.24681599953917396,0.20139696651449732,0.25296238836331275,0.2336881663057242,0.24967578236938248,0.030787337585035386,0.03492418400743602,0.044860417056849934,0.03805954046734778,0.039141758991867934,0.04044672299077338,0.0052628888853793266,0.032006454500283235,0.04788609578316432,0.22101887431942027,0.20519114290170928,0.22190288372017222,0.2600224208602712,0.17750820484854815,0.15472113443998006,0.08412170039596141,0.22434227252016004,0.2679573647400488,251.91652173913045,257.2263779527559,247.8389199255121,276.23333333333335,278.7949790794979,251.58407079646017,255.5824800910125,266.7156626506024,244.19704433497537,240.0258302583026,250.6738768718802,250.05239520958085,283.45428973277075,275.1505376344086,272.6834239130435,286.09090909090907,278.8523206751055,265.41333333333336,255.8548387096774,273.0314009661836,275.8845401174168,273.7888888888889,292.7303370786517,276.6393442622951,278.90588235294115,306.15384615384613,233.50943396226415,186.8,282.26,309.768115942029,284.8550724637681,272.3665480427046,271.8973941368078,287.1737588652482,273.47474747474746,275.24418604651163,261.9122807017544,271.7637362637363,270.59502262443436,289704,261342,266179,58009,66632,28429,224657,110687.0,99144.0,65047.0,150655.0,167035.0,201536,179123,200695,185673,66088,59718.0,15863.0,113035.0,140977.0,24641,26053,33750,23707,11940,12376.0,934.0,14113.0,21374.0,176895,153070,166945,161966,54148,47342.0,14929.0,98922.0,119603.0
62,92,FEMALE,19,0.6904761904761905,0.8571428571428571,0.6428571428571429,0.5714285714285714,0.8,0.2,0.0,0.9163945578231294,0.7298901098901099,73.92028738868851,94.9352618764705,77.8110367968058,67.34680534013893,75.47933058113085,106.40456169170557,80.82489791493826,102.87079857266902,1113.161987631079,1115.098384179296,1104.4112260659888,1103.7320567585136,1123.8870004502492,1106.1615732751995,1169.74157286647,1099.2788748915802,1102.0774297870414,2652,2445,2775,2163,1464,1363.0,489.0,981.0,1412.0,1648,1476,1726,1313,859,856.0,335.0,617.0,870.0,1004,969,1049,850,605,507.0,154.0,364.0,542.0,161,135,180,980,795,742,246,296,253,132,90,86,839,464,421,29,45,94,141,331,321,0.44099491502012766,0.4363611580600016,0.4368689878932638,1.0197897071860793,1.1595505807803737,0.9638717430241359,0.42598712682055784,0.4185977654001675,0.44112407653392244,0.5068438715649912,0.4630033685830803,0.43270620964305045,0.23730757638344563,0.2630102658208404,0.24100055353857505,0.2483762903344328,0.2772399095684218,0.23932876538409484,0.18874190806018334,0.24166810604025393,0.24263607372537835,0.03803612649846578,0.03459554314159829,0.03897107593105327,0.040122842832087294,0.03864243346511611,0.03742580887046437,0.028880340759296092,0.02852586343414203,0.04048281978736806,0.23601761006628832,0.21645228666018018,0.16459886722991515,0.25050859281357774,0.21757197989976032,0.18237443143727683,0.17243621615735916,0.2147729282413565,0.14720892819066114,300.0706231454006,289.25984251968504,302.9204997160704,267.49800796812747,270.88513513513516,280.8897637795276,296.6129753914989,284.44058295964123,306.52013808975835,313.5494186046512,296.0617088607595,299.41367713004485,270.8741379310345,270.67235859124867,269.5997830802603,274.94630192502535,275.83836589698046,263.3392857142857,247.64161849710982,262.89572192513367,277.14832535885165,267.5460122699387,256.9852941176471,265.8435754189944,279.5820895522388,254.58695652173913,262.77906976744185,211.93103448275863,262.0,268.6774193548387,271.4182547642929,272.99625468164794,270.50471063257066,274.21805392731534,279.9893842887474,263.45454545454544,254.83333333333334,263.0151515151515,279.5723076923077,505619,440832,533443,67142,80182,71346,397758,253721.0,266366.0,107861.0,187111.0,267077.0,314214,253620,248571,271372,155297,132723.0,42842.0,98323.0,115848.0,43610,34950,47586,37464,23422,22599.0,6146.0,11528.0,24987.0,270604,218670,200985,233908,131875,110124.0,36696.0,86795.0,90861.0
63,33,MALE,25,0.35714285714285715,0.6428571428571429,0.2857142857142857,0.14285714285714285,0.5,0.3,0.2,0.7310491676345335,0.5915931804820693,89.56740535678442,102.29765791870476,92.02157804705672,92.70627667210404,73.81532127757964,91.0650668161663,104.9980057139961,104.72761438201967,1321.3006768980156,1316.16804946186,1364.5405044230988,1301.3738587781315,1290.6744637684235,1180.0047109050972,1357.1689495138066,1323.816125169891,1395.2964700094324,1815,1961,2133,1141,435,230.0,674.0,1526.0,1903.0,1238,1182,1373,815,234,130.0,423.0,948.0,1243.0,577,779,760,326,201,100.0,251.0,578.0,660.0,138,131,107,536,627,626,294,226,107,84,17,10,348,154,65,54,114,97,188,473,561,0.27989289588720234,0.24992416092653766,0.2956082516649339,0.9688610533568176,0.5786558018859594,0.25460663510820153,0.28657529756364125,0.24570432716113483,0.27092613909782254,0.26773823215019776,0.2510419109463752,0.2985077067254124,0.12567708976158176,0.16093229357163868,0.14852010931048787,0.10833207928461233,0.1934532803724378,0.20366368038238442,0.15722604178069124,0.15231813110397144,0.14204228834753224,0.028364975338945175,0.02703111970590467,0.02133566678462598,0.02633802547297424,0.015033142487169162,0.017990844949466626,0.032051807592610705,0.030209145196909103,0.021728589415133483,0.11852488074651552,0.12791592677542102,0.12135190083668286,0.12222857839837295,0.145186142188329,0.13260119756429167,0.11178820107330992,0.12334139026674582,0.12003042439357034,312.93379790940764,304.79706152433425,320.0778720123362,283.81468531468533,274.97297297297297,263.5238095238095,314.7745358090186,305.0669642857143,336.109243697479,309.4111675126904,304.7271676300578,318.4584040747029,281.81763826606874,280.3610354223433,274.12448700410397,287.48130841121497,275.0617283950617,313.1267605633803,271.7593360995851,281.8618881118881,269.9287878787879,267.6985294117647,296.6942148760331,265.1592920353982,266.0121951219512,232.27777777777777,265.6,270.25925925925924,307.9514563106796,265.11650485436894,285.4202626641651,277.13703099510604,275.76375404530745,292.5693641618497,280.40972222222223,320.91803278688525,272.19251336898395,276.1321961620469,270.81867145421904,359248,331924,415141,81171,61044,27670,237340,68335.0,39997.0,121908.0,263589.0,375144.0,188536,205785,200385,123042,44560,22232.0,65494.0,161225.0,178153.0,36407,35900,29963,21813,4181,2656.0,14594.0,31719.0,27307.0,152129,169885,170422,101229,40379,19576.0,50900.0,129506.0,150846.0
64,100,MALE,24,0.6904761904761905,1.0,0.5,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,0.9447539682539683,0.7991053391053392,76.42328151950754,100.50517935135709,68.04252540559277,90.82448879316975,78.48854835440397,0.0,108.49256778528373,90.92031323064512,1801.888600794863,1769.4822123223662,1749.8535315620863,1801.888600794863,1748.9402684246645,1735.0286991916885,0.0,1793.4478135363518,1773.5732633547225,2872,3841,3283,2872,1918,1902.0,0.0,1923.0,1381.0,1856,2207,1878,1856,1074,1041.0,0.0,1133.0,837.0,1016,1634,1405,1016,844,861.0,0.0,790.0,544.0,262,260,191,1217,1237,1172,476,543,218,262,188,110,1217,626,771,0,72,81,0,611,401,0.46365437052283737,0.41773124504229625,0.4253272671802486,1.073133326049352,1.3166277019621029,0.5182719332456832,0.46365437052283737,0.40745146953532235,0.4070243452044616,0.0,0.42777123767454234,0.4506077744812594,0.22710377361220263,0.28008431322307703,0.27722978358906597,0.22710377361220263,0.28724789100167036,0.29394096952623144,0.0,0.2730878308515695,0.25414782658504537,0.05730974823105963,0.042760435852757336,0.03851789065300594,0.05730974823105963,0.06188702207459985,0.038296988070506736,0.0,0.02407999048534242,0.0388230074729908,0.2766557682955999,0.20947181179370136,0.23160248948091963,0.2766557682955999,0.21223036365896808,0.2612483022034318,0.0,0.20677760505891843,0.1906548645078508,234.68384697130713,239.63709317877843,241.56400839454355,211.78125,217.02209944751382,229.5183486238532,234.68384697130713,237.00457456541628,242.25023696682464,0.0,242.1391304347826,240.71327849588718,214.81026333558407,216.36933333333334,213.7485380116959,214.81026333558407,214.36162361623616,212.28781038374717,0.0,218.745269286754,216.43360995850622,209.16858237547893,212.43629343629343,219.45263157894738,209.16858237547893,209.2872340425532,218.6090909090909,0.0,220.77464788732394,220.6125,216.0172131147541,217.1901692183723,212.82852292020374,216.0172131147541,215.888,211.39175257731958,0.0,218.51136363636363,215.60199004975124,441675,537506,460421,101655,117843,50035,441675,259046.0,255574.0,0.0,278460.0,204847.0,318134,324554,292408,318134,174276,188087.0,0.0,150278.0,104321.0,54593,55021,41696,54593,39346,24047.0,0.0,15675.0,17649.0,263541,269533,250712,263541,134930,164040.0,0.0,134603.0,86672.0
65,56,MALE,19,0.8095238095238095,0.9285714285714286,0.9285714285714286,0.5714285714285714,0.0,0.0,0.0,0.9679674796747968,0.8123809523809523,64.49523276737123,92.22699930711315,63.91937241173022,60.32339545988585,72.2102414699516,93.383977649828,0.0,92.03416958332734,2337.8881772128348,2314.504368895031,2329.584813850538,2331.7625472743894,2314.504368895031,2364.031259314417,2417.5213664126263,0.0,2283.6562198987,2867,2405,3427,2585,2405,1770.0,282.0,0.0,1657.0,1733,1413,1967,1565,1413,1020.0,168.0,0.0,947.0,1134,992,1460,1020,992,750.0,114.0,0.0,710.0,391,177,253,1000,893,999,304,369,220,354,177,140,897,893,615,37,0,113,103,0,384,0.4345585140620753,0.4222357198813507,0.42139968101411746,1.0924651776944787,1.6300245331691707,0.9935364339137909,0.4319034896364795,0.4222357198813507,0.4244636823815976,0.45818352437762977,0.0,0.4181943167512328,0.27314423482204797,0.26814191485602057,0.277340135847528,0.27321318601386224,0.26814191485602057,0.2823422216152529,0.2725306914579353,0.0,0.27210727037627797,0.08920783800091268,0.04640755907586697,0.04905181003844596,0.09038790969853439,0.04640755907586697,0.05240600118439871,0.07870729203205597,0.0,0.045542867599897605,0.2325312895826017,0.24916471335663737,0.19091467526141234,0.23277762967005391,0.24916471335663737,0.23191481788589047,0.23033929953871074,0.0,0.1480229215773204,228.74601366742596,233.018296973962,240.59322890348662,199.97196261682242,211.43264248704662,211.02978723404254,226.00188916876576,233.018296973962,238.7585199610516,254.6845238095238,0.0,242.57247899159663,203.97462277091907,206.40160284951025,205.87319665907364,204.67606707317074,206.40160284951025,204.79675810473816,197.67123287671234,0.0,207.54951456310678,204.1039603960396,201.06629834254144,206.03345724907064,204.65395095367847,201.06629834254144,201.82666666666665,198.64864864864865,0.0,211.3361344537815,203.92504743833018,207.42675159235668,205.8320610687023,204.6846560846561,207.42675159235668,205.48006134969324,197.3394495412844,0.0,206.41161616161617,401678,331119,476134,64191,81613,49592,358891,331119.0,245205.0,42787.0,0.0,230929.0,297395,231789,271135,268535,231789,164247.0,28860.0,0.0,106888.0,82458,36393,55423,75108,36393,30274.0,7350.0,0.0,25149.0,214937,195396,215712,193427,195396,133973.0,21510.0,0.0,81739.0
66,89,MALE,23,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.75,0.25,0.0,0.9652305366591082,0.7566137566137566,46.65138162728525,60.08108397332762,33.36392953793724,46.12812169860299,62.589459005426455,0.0,68.01733211503051,44.20858768992184,1405.7633193180288,1374.153984477603,1358.8508956919939,1405.7633193180288,1365.2930287419701,1364.9291789587412,0.0,1396.3063738166848,1322.3811960915118,1372,2192,2564,1372,1384,2255.0,0.0,808.0,309.0,872,1206,1250,872,732,1143.0,0.0,474.0,107.0,500,986,1314,500,652,1112.0,0.0,334.0,202.0,129,130,220,753,767,806,286,292,189,129,77,187,753,586,681,0,53,33,0,181,125,0.3576659890608508,0.33378716566042804,0.2928978306119829,1.216806100016144,1.3507474906559476,0.7671417631983803,0.3576659890608508,0.32387618333161955,0.30251100266513625,0.0,0.3505907870610297,0.21123723891611407,0.18672218172628588,0.2557453610208999,0.302739512196936,0.18672218172628588,0.2655625147722196,0.2854008265478795,0.0,0.23910082172138286,0.4500256859491449,0.052987078181152475,0.033222856587878526,0.050044629235905504,0.052987078181152475,0.0295914932092572,0.04677571452427541,0.0,0.03937966863313804,0.07781293589671065,0.2984574785890143,0.20386430599713476,0.17869763531429983,0.2984574785890143,0.24850567458390932,0.17080485281725263,0.0,0.12817688857974827,0.24574410918077458,192.4700460829493,202.63493377483445,197.97504025764894,190.25510204081633,184.26143790849673,192.66839378238342,192.4700460829493,202.98641304347825,200.18325991189428,0.0,202.08686440677965,174.55140186915887,183.21205357142858,187.5598705501618,185.53333333333333,183.21205357142858,187.27153284671533,185.7034090909091,0.0,188.37603305785123,184.56774193548387,188.93129770992365,181.82089552238807,189.24324324324326,188.93129770992365,172.78481012658227,184.90526315789472,0.0,194.8,215.0,182.2326797385621,188.5296343001261,184.52029520295204,182.2326797385621,189.16006600660066,185.9231884057971,0.0,186.4866310160428,176.65040650406505,167064,244783,245885,55935,56384,37185,167064,149398.0,227208.0,0.0,95385.0,18677.0,164158,173868,192027,164158,128281,163419.0,0.0,45587.0,28608.0,24750,24364,42012,24750,13650,35132.0,0.0,10714.0,6880.0,139408,149504,150015,139408,114631,128287.0,0.0,34873.0,21728.0
67,51,FEMALE,33,0.5952380952380952,0.9285714285714286,0.5,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.0,0.8878529657477024,0.6721855921855922,80.06465267076054,88.6902724178518,73.1631659631889,80.06252125613752,98.01150209091902,79.02422605208994,83.67617359422213,95.31537896910845,824.3983510159225,805.0442420223413,803.9456635309344,825.0459985440883,801.3755029909141,786.9095495387321,815.9789331497668,809.3244375590069,818.1424251911034,2932,3088,3184,2722,1627,1497.0,210.0,1461.0,1687.0,1999,1852,1991,1878,977,879.0,121.0,875.0,1112.0,933,1236,1193,844,650,618.0,89.0,586.0,575.0,237,203,138,928,1263,834,408,637,218,212,81,77,899,703,487,25,122,61,29,560,347,0.4726837665484099,0.4143192469522378,0.4464890967761473,1.0799470157450333,1.8057899786688816,0.5376875308794917,0.48206581924307257,0.42192918428889337,0.41295357316791925,0.3597630931717061,0.4058244046627645,0.4752258641075518,0.17971832224085535,0.2393442549009295,0.23469282982293063,0.17264677449496832,0.24149341196383148,0.2705866090634804,0.26483017987680146,0.2369451877999797,0.2039352607826964,0.04892707456995717,0.03957478600276161,0.025940021277894774,0.04708338117164615,0.02936098250258491,0.03252067290064846,0.07111743171385819,0.05097627934906591,0.020301026140043258,0.17878059052317394,0.247618178601231,0.15719387345124805,0.18672384542764597,0.2605142611572411,0.2012927011535714,0.08317702467174197,0.23322250323375437,0.11940535504092453,234.77965284474445,230.59821896280775,233.11160275319568,202.0509708737864,210.1112828438949,200.4840182648402,235.37114989733058,233.20019723865877,225.86049107142858,225.63492063492063,227.65027932960894,238.8207381370826,198.62150719729044,205.62061994609164,197.64126016260164,197.84608540925268,203.83563362609786,198.58232235701905,213.91228070175438,207.69141193595343,196.30712530712532,210.00833333333333,204.11650485436894,193.99295774647888,208.28837209302327,195.89285714285714,199.2125,224.8,209.77868852459017,187.25806451612902,195.7173219978746,205.86306729264476,198.25653206650833,195.37623762376236,204.77138849929875,198.48088531187122,205.40625,207.24070796460177,197.93333333333334,486933,440212,474149,83245,135942,43906,458503,236465.0,202371.0,28430.0,203747.0,271778.0,234572,305141,194479,222379,162457,114582.0,12193.0,142684.0,79897.0,50402,42048,27547,44782,16455,15937.0,5620.0,25593.0,11610.0,184170,263093,166932,177597,146002,98645.0,6573.0,117091.0,68287.0
68,173,MALE,28,0.35714285714285715,0.42857142857142855,0.5,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.7415268329554043,0.5979306290417402,59.19713765050531,61.84199787931342,54.266869478428134,62.91157471648713,60.98741243580048,59.612586305379125,60.66083745311659,64.01728251055108,906.7270058126861,931.0094265542766,969.1513907490329,962.2776335385215,868.3623537989904,791.6446607832479,865.0640350183096,993.6564993095626,998.7358457433305,1421,1617,1543,603,785,219.0,818.0,832.0,1324.0,933,1051,1001,424,536,110.0,509.0,515.0,891.0,488,566,542,179,249,109.0,309.0,317.0,433.0,75,70,72,474,388,520,138,159,91,37,38,3,254,178,53,38,32,69,220,210,467,0.4006756832222049,0.42086023387109106,0.40266362769415603,0.7547850943022494,0.7360305087726912,0.4782138454202035,0.43429198870657454,0.42535665755389573,0.23584374915300851,0.37772434305485203,0.4161969765480055,0.42915103946821426,0.1743372803540609,0.1784332617960522,0.16982365795782978,0.15722299963132375,0.149202614477102,0.28452592603869575,0.1860219575643435,0.2087484722353855,0.15161140272394935,0.029277188983450754,0.02350039097735056,0.021057486528235803,0.03546976915811373,0.022934684902729284,0.006378365378421129,0.025049240312280445,0.024087086800806894,0.023388215514353158,0.1652531897948204,0.1197435555412728,0.1641068508656883,0.20901334661489562,0.10227052857912095,0.1212955215600779,0.13537619318609892,0.1378648952293739,0.17090436994931962,351.4131147540984,354.13132295719845,361.69929364278505,270.4195804195804,260.9873417721519,281.82142857142856,347.43488943488944,358.8486590038314,271.3867924528302,354.6003937007874,349.2648221343874,372.51638418079096,289.09444444444443,272.92290748898677,283.21305841924396,276.40277777777777,258.86384976525824,283.1454545454545,303.5992063492063,285.34854771784234,283.22011385199244,313.26666666666665,294.60869565217394,267.7857142857143,303.92105263157896,265.7894736842105,194.5,322.86486486486484,329.93548387096774,272.22727272727275,285.1956989247312,269.03636363636366,285.322265625,272.22,257.36,290.0980392156863,300.28372093023256,278.76666666666665,284.7939262472885,321543,364047,358444,38670,41236,23673,141406,187319.0,28767.0,180137.0,176728.0,329677.0,156111,123907,164830,79604,55138,15573.0,76507.0,68769.0,149257.0,23495,20328,18745,11549,10100,778.0,11946.0,10228.0,17967.0,132616,103579,146085,68055,45038,14795.0,64561.0,58541.0,131290.0
