PART_ID,SEX,AGE,ACC,ACC_EASY,ACC_MEDIUM,ACC_HARD,PERC_SE_MED,PERC_BE_MED,PERC_CON_MED,TRS,ERS,LAT_P,LAT_N,LAT_EASY_P,LAT_MED_P,LAT_HARD_P,LAT_EASY_N,LAT_MED_N,LAT_HARD_N,PUP_SIZE_EASY,PUP_SIZE_MED,PUP_SIZE_HARD,PUP_SIZE_EASY_P,PUP_SIZE_MED_P,PUP_SIZE_HARD_P,PUP_SIZE_EASY_N,PUP_SIZE_MED_N,PUP_SIZE_HARD_N,NT_EASY,NT_MEDIUM,NT_HARD,NT_EASY_P,NT_MED_P,NT_HARD_P,NT_EASY_N,NT_MED_N,NT_HARD_N,NT_PR_EASY,NT_PR_MEDIUM,NT_PR_HARD,NT_PR_EASY_P,NT_PR_MEDIUM_P,NT_PR_HARD_P,NT_PR_EASY_N,NT_PR_MED_N,NT_PR_HARD_N,NT_OP_EASY,NT_OP_MEDIUM,NT_OP_HARD,NT_OP_EASY_P,NT_OP_MEDIUM_P,NT_OP_HARD_P,NT_OP_EASY_N,NT_OP_MED_N,NT_OP_HARD_N,NT_COR_EASY,NT_COR_MED,NT_COR_HARD,NT_ERR_EASY,NT_ERR_MED,NT_ERR_HARD,NT_SE_MED,NT_BE_MED,NT_CON_MED,NT_COR_EASY_P,NT_COR_MED_P,NT_COR_HARD_P,NT_ERR_EASY_P,NT_ERR_MED_P,NT_ERR_HARD_P,NT_COR_EASY_N,NT_COR_MED_N,NT_COR_HARD_N,NT_ERR_EASY_N,NT_ERR_MED_N,NT_ERR_HARD_N,RT_PR_EASY,RT_PR_MEDIUM,RT_PR_HARD,RT_SE_MED,RT_BE_MED,RT_CON_MED,RT_PR_EASY_P,RT_PR_MED_P,RT_PR_HARD_P,RT_PR_EASY_N,RT_PR_MED_N,RT_PR_HARD_N,RT_OP_EASY,RT_OP_MEDIUM,RT_OP_HARD,RT_OP_EASY_P,RT_OP_MED_P,RT_OP_HARD_P,RT_OP_EASY_N,RT_OP_MED_N,RT_OP_HARD_N,RT_COR_EASY,RT_COR_MED,RT_COR_HARD,RT_COR_EASY_P,RT_COR_MED_P,RT_COR_HARD_P,RT_COR_EASY_N,RT_COR_MED_N,RT_COR_HARD_N,RT_ERR_EASY,RT_ERR_MED,RT_ERR_HARD,RT_ERR_EASY_P,RT_ERR_MED_P,RT_ERR_HARD_P,RT_ERR_EASY_N,RT_ERR_MED_N,RT_ERR_HARD_N,DUR_PR_EASY,DUR_PR_MEDIUM,DUR_PR_HARD,DUR_SE_MED,DUR_BE_MED,DUR_CON_MED,DUR_PR_EASY_P,DUR_PR_MED_P,DUR_PR_HARD_P,DUR_PR_EASY_N,DUR_PR_MED_N,DUR_PR_HARD_N,DUR_OP_EASY,DUR_OP_MEDIUM,DUR_OP_HARD,DUR_OP_EASY_P,DUR_OP_MED_P,DUR_OP_HARD_P,DUR_OP_EASY_N,DUR_OP_MED_N,DUR_OP_HARD_N,DUR_COR_EASY,DUR_COR_MED,DUR_COR_HARD,DUR_COR_EASY_P,DUR_COR_MED_P,DUR_COR_HARD_P,DUR_COR_EASY_N,DUR_COR_MED_N,DUR_COR_HARD_N,DUR_ERR_EASY,DUR_ERR_MED,DUR_ERR_HARD,DUR_ERR_EASY_P,DUR_ERR_MED_P,DUR_ERR_HARD_P,DUR_ERR_EASY_N,DUR_ERR_MED_N,DUR_ERR_HARD_N,FIX_PR_EASY,FIX_PR_MEDIUM,FIX_PR_HARD,FIX_SE_MED,FIX_BE_MED,FIX_CON_MED,FIX_PR_EASY_P,FIX_PR_MED_P,FIX_PR_HARD_P,FIX_PR_EASY_N,FIX_PR_MED_N,FIX_PR_HARD_N,FIX_OP_EASY,FIX_OP_MEDIUM,FIX_OP_HARD,FIX_OP_EASY_P,FIX_OP_MED_P,FIX_OP_HARD_P,FIX_OP_EASY_N,FIX_OP_MED_N,FIX_OP_HARD_N,FIX_COR_EASY,FIX_COR_MED,FIX_COR_HARD,FIX_COR_EASY_P,FIX_COR_MED_P,FIX_COR_HARD_P,FIX_COR_EASY_N,FIX_COR_MED_N,FIX_COR_HARD_N,FIX_ERR_EASY,FIX_ERR_MED,FIX_ERR_HARD,FIX_ERR_EASY_P,FIX_ERR_MED_P,FIX_ERR_HARD_P,FIX_ERR_EASY_N,FIX_ERR_MED_N,FIX_ERR_HARD_N
10,MALE,26,0.261904761904762,0.428571428571429,0.285714285714286,0.071428571428572,0.428571428571429,0.214285714285714,0.071428571428572,0.717044595616024,0.616641065028162,20.5533152885586,20.8866492639623,19.8857525157411,20.9123906980444,23.1223902875208,21.5716837456317,20.8912460936097,20.4615535601293,987.222022876612,997.305524373164,994.267713880236,1016.59647375962,973.812237847021,911.017188811807,965.191184714353,1006.70283898362,1000.67160042396,570,603,564,252,174,34,318,429,530,395,382,381,174,94,20,221,288,361,175,221,183,78,80,14,97,141,169,26,16,51,158,140,171,51,61,28,5,5,1,64,57,14,21,11,50,94,83,157,0.399855444465138,0.400403984451516,0.3901217173602,0.769996573973289,0.968483871738587,0.523002563289406,0.407762626043346,0.357969593629486,0.269608804387516,0.394388546592836,0.417394920385686,0.400597448759622,0.176721902374587,0.206332316240968,0.194505730829646,0.173365327626955,0.251609205086822,0.152103651753432,0.179042584044099,0.188203230309114,0.19819158307753,0.028915201830865,0.022255109931996,0.050265875705015,0.015522000810497,0.010914581852248,0.008952361647131,0.038175045105914,0.026795912387976,0.05385710311593,0.15221250025397,0.144342042285096,0.159641626576804,0.151951336228025,0.176844917130677,0.217840800080192,0.15239306485131,0.131327733525633,0.154582592700259,291.054862842893,296.564556962025,287.005089058524,280.211538461538,307.047619047619,296.928571428571,278.011428571429,299.44,311.7,301.154867256637,295.589830508475,285.680965147453,276.801047120419,304.625,263.865217391304,277.527777777778,245.40625,276,276.361344537815,344.104166666667,262.772511848341,301.428571428571,383,274.207547169811,264.571428571429,152.166666666667,207,313.714285714286,508.909090909091,275.5,272.570552147239,295.307692307692,260.768361581921,278.923076923077,255.051724137931,279.833333333333,268.357142857143,322.776470588235,258.610062893082,116713,117143,112793,14571,19344,8314,48652,29944,6234,68061,87199,106559,52869,48740,60689,19982,15706,5244,32887,33034,55445,8440,6511,14533,1852,913,207,6588,5598,14326,44429,42229,46156,18130,14793,5037,26299,27436,41119
86,FEMALE,24,0.357142857142857,0.571428571428571,0.357142857142857,0.142857142857143,0.5,0.142857142857143,0,0.798972033257747,0.687289829512052,51.6059272007229,52.698875700702,47.1293323472301,57.1944662568738,55.5409589743167,47.6150077175595,53.7796944991272,54.4301955934543,1290.93171490424,1302.57246390385,1286.41874956771,1281.24614021823,1305.07826148269,1273.52736322646,1303.84581448559,1301.18035413783,1288.56731395791,1585,2052,2044,1024,732,318,561,1320,1726,999,1235,1162,622,481,169,377,754,993,586,817,882,402,251,149,184,566,733,137,154,101,666,710,568,292,237,181,65,47,32,348,235,51,72,107,69,318,475,517,0.330662186454162,0.359876297755451,0.330597181487296,1.1346455289633,0.973593824242438,0.706500299845026,0.350723725051273,0.383928751102926,0.334599912266434,0.304186306536961,0.345665365913885,0.329916445658082,0.175003284335749,0.198154629115858,0.22064673260523,0.212152909918904,0.177587110514897,0.257719712881067,0.125975687516717,0.210306553943064,0.214341810450332,0.037606867238896,0.039664173026259,0.026669483739117,0.031835269571524,0.034870506371065,0.058749435736406,0.045223836696749,0.042496419247631,0.021213715182856,0.187038447562384,0.177834873666828,0.14542601767487,0.167512451520311,0.157560697559914,0.093093459232329,0.212807554152649,0.189813482694231,0.154326103524239,216.112426035503,221.858286629303,215.210391822828,196.266435986159,189.408333333333,197.454545454545,210.230524642289,224.525562372188,221.238095238095,225.722077922078,220.142105263158,214.203777335984,187.740226986129,195.644859813084,196.890718562874,183.767726161369,195.836298932384,198.435294117647,191.971354166667,195.551304347826,196.665523156089,184.614814814815,202.258278145695,201.80198019802,181.863636363636,212.170212765957,191.941176470588,187.246376811594,197.778846153846,206.805970149254,188.381458966565,194.228368794326,196.015873015873,184.134110787172,192.555555555556,202.764705882353,193.006349206349,195.059447983015,195.348837209302,219138,277101,252657,56721,45458,34752,132235,109793,37168,86903,167308,215489,148878,167472,131523,75161,55030,16867,73717,112442,114656,24923,30541,20382,12003,9972,6526,12920,20569,13856,123955,136931,111141,63158,45058,10341,60797,91873,100800
50,MALE,18,0.80952380952381,1,0.785714285714286,0.642857142857143,0.142857142857143,0.071428571428572,0,0.967967479674797,0.812380952380952,73.8565530194849,99.7782272907077,66.5273447590537,76.5081065940216,82.0167559446106,nan,85.7646685341157,110.288396358152,1559.82177107641,1571.16576590861,1561.23169065359,1559.82177107641,1561.66848074731,1573.43038759433,nan,1605.98914483337,1533.78462253692,2111,2341,2586,2111,1695,1568,nan,646,1018,1493,1435,1508,1493,1023,961,nan,412,547,618,906,1078,618,672,607,nan,234,471,77,176,125,638,828,770,235,420,173,77,108,70,638,594,557,0,68,55,0,234,213,0.447830889807841,0.353615386722847,0.352713009383401,0.692523229989829,1.28595587392501,0.633107114485845,0.447830889807841,0.332201279584103,0.364296833010838,nan,0.423659306577353,0.333330624199277,0.160038381360164,0.194562082898157,0.221499218056922,0.160038381360164,0.189265742951939,0.197569384613837,nan,0.211886009051672,0.261539300166531,0.019893001535259,0.041023469006454,0.028969619990034,0.019893001535259,0.030889180669613,0.024895996743249,nan,0.074171957311336,0.03578572298017,0.155669608516524,0.178165435503341,0.159728058139641,0.155669608516524,0.164791806413548,0.181317962894731,nan,0.221909561656259,0.1236032116718,278.439252336449,268.172532781228,274.196440342782,228.536480686695,243.170212765957,229.323699421965,278.439252336449,268.824038461538,279.23779854621,nan,266.515892420538,265.43321299639,226.476454293629,238.478217821782,246.983351831299,226.476454293629,231.621659634318,244.721864951768,nan,254.782608695652,252.025089605735,234.53164556962,249.060773480663,264.837209302326,234.53164556962,234.198198198198,258.830985915493,nan,272.628571428571,272.189655172414,225.486780715397,236.167671893848,244,225.486780715397,231.145,242.903811252269,nan,249.327510917031,246.733031674208,417102,388582,415956,53249,102861,39673,417102,279577,268906,nan,109005,147050,163516,240863,222532,163516,164683,152217,nan,76180,70315,18528,45080,34164,18528,25996,18377,0,19084,15787,144988,195783,188368,144988,138687,133840,0,57096,54528
173,MALE,28,0.357142857142857,0.428571428571429,0.5,0.142857142857143,0.285714285714286,0.214285714285714,0,0.741526832955404,0.59793062904174,59.1971376505053,61.8419978793134,54.2668694784281,62.9115747164871,60.9874124358005,59.6125863053791,60.6608374531166,64.0172825105511,906.727005812686,931.009426554277,969.151390749033,962.277633538522,868.36235379899,791.644660783248,865.06403501831,993.656499309563,998.735845743331,1421,1617,1543,603,785,219,818,832,1324,933,1051,1001,424,536,110,509,515,891,488,566,542,179,249,109,309,317,433,75,70,72,474,388,520,138,159,91,37,38,3,254,178,53,38,32,69,220,210,467,0.400675683222205,0.420860233871091,0.402663627694156,0.754785094302249,0.736030508772691,0.478213845420204,0.434291988706575,0.425356657553896,0.235843749153008,0.377724343054852,0.416196976548005,0.429151039468214,0.174337280354061,0.178433261796052,0.16982365795783,0.157222999631324,0.149202614477102,0.284525926038696,0.186021957564344,0.208748472235385,0.151611402723949,0.029277188983451,0.023500390977351,0.021057486528236,0.035469769158114,0.022934684902729,0.006378365378421,0.025049240312281,0.024087086800807,0.023388215514353,0.16525318979482,0.119743555541273,0.164106850865688,0.209013346614896,0.102270528579121,0.121295521560078,0.135376193186099,0.137864895229374,0.17090436994932,351.413114754098,354.131322957198,361.699293642785,270.41958041958,260.987341772152,281.821428571429,347.434889434889,358.848659003831,271.38679245283,354.600393700787,349.264822134387,372.516384180791,289.094444444444,272.922907488987,283.213058419244,276.402777777778,258.863849765258,283.145454545455,303.599206349206,285.348547717842,283.220113851992,313.266666666667,294.608695652174,267.785714285714,303.921052631579,265.789473684211,194.5,322.864864864865,329.935483870968,272.227272727273,285.195698924731,269.036363636364,285.322265625,272.22,257.36,290.098039215686,300.283720930233,278.766666666667,284.793926247288,321543,364047,358444,38670,41236,23673,141406,187319,28767,180137,176728,329677,156111,123907,164830,79604,55138,15573,76507,68769,149257,23495,20328,18745,11549,10100,778,11946,10228,17967,132616,103579,146085,68055,45038,14795,64561,58541,131290
102,FEMALE,19,0.785714285714286,0.785714285714286,0.857142857142857,0.714285714285714,0.142857142857143,0,0,0.947549361207898,0.731190476190476,84.7805113299969,99.5604169860528,65.4787100170278,96.6291599341622,91.7941144492645,82.9620087890862,91.8361663306559,111.721746412235,2150.07787608173,2259.61528061562,2233.08565348064,2125.85023058398,2205.06825668424,2145.50621372284,2283.32992631936,2586.89742420384,2452.03425287515,1712,2342,1924,1436,1941,1412,276,401,512,996,1326,1037,851,1088,697,145,238,340,716,1016,887,585,853,715,131,163,172,116,165,146,604,639,980,294,211,134,93,139,125,516,554,792,23,26,21,88,85,188,0.300857662372714,0.270283640324026,0.200728570835934,0.707064383283485,0.567711566660748,0.337977079663534,0.314669941005614,0.256109715571659,0.197618334343497,0.240899422418869,0.359765670978047,0.207117242104497,0.191541354551545,0.180334266844186,0.153323334549305,0.189148225659318,0.175073963299758,0.182264408784588,0.201929777792505,0.213543321586298,0.093876083545105,0.030283579385773,0.028897674934975,0.024808984554332,0.031048259800343,0.02832995756007,0.032120795736089,0.02696414940587,0.032481756580079,0.009789947213717,0.163117421878436,0.110628750970277,0.177822389969954,0.169626266125596,0.112038298522341,0.209586421911979,0.134862935014561,0.101730074036,0.112576560999969,263.455533596838,271.541510845176,263.423076923077,233.598639455782,231.495283018868,225.138686131387,263.848661233993,270.959854014599,261.763347763348,261.248366013072,274.186721991701,266.737752161383,233.183673469388,230.806650246305,241.957130358705,233.127419354839,232.188302425107,239.345199568501,233.486956521739,222.081081081081,253.166666666667,233.365217391304,229.680473372781,230.340136054422,245.747252747253,229.72027972028,232.165354330709,186.416666666667,229.461538461538,218.75,233.15,231.102643856921,243.671686746988,230.95652173913,232.820788530466,240.485,245.901098901099,219.823529411765,256.678571428571,266617,363051,273960,68678,49077,30844,226646,296972,181402,39971,66079,92558,171390,187415,276557,144539,162764,221873,26851,24651,54684,26837,38816,33860,22363,32850,29485,4474,5966,4375,144553,148599,242697,122176,129914,192388,22377,18685,50309
126,FEMALE,19,0.738095238095238,0.785714285714286,0.642857142857143,0.785714285714286,0.285714285714286,0.071428571428572,0,0.912418745275888,0.665598845598846,56.3327910601705,58.7368215759394,41.7658557882494,53.1976942744079,73.4648055204429,48.7927082404573,60.8093659375784,65.2266943086897,993.477461367444,1002.9244543443,1025.61429995669,1003.08113375937,984.121365138026,1031.20761394352,958.263995930376,1036.77001491561,1005.10548200498,1450,1853,2333,1119,1149,1855,331,704,478,720,929,1231,554,590,965,166,339,266,730,924,1102,565,559,890,165,365,212,187,223,172,645,760,853,290,330,140,126,137,128,518,434,657,61,86,44,127,326,196,0.298258902116135,0.306849767403446,0.315037082099639,1.27913202879813,1.45268861619181,0.575426348137772,0.298856560327246,0.317340403715565,0.306853178623553,0.296383083760505,0.290330276065087,0.348834684548808,0.277433634474496,0.266645434821586,0.255682211778177,0.284410223122457,0.261943265922363,0.25631568320074,0.255536816523642,0.274049889240855,0.253066123335145,0.071975598048381,0.066692974923469,0.038604575022272,0.059406943096324,0.065627322195838,0.036284535768554,0.111423752907381,0.0683710467277,0.048185793152809,0.245287846423349,0.216937075473639,0.197673236552457,0.260667470940773,0.205838077391616,0.191172554612513,0.197017143476148,0.234414547499682,0.224519528727913,244.831978319783,253.119072708114,250.381631037213,222.260869565217,219.404761904762,203.068493150685,243.012389380531,256.648648648649,249.218090452261,250.774566473988,247.266106442577,254.701492537313,229.354415274463,221.36889332004,228.711668273867,227.279752704791,222.93653516295,230.339598997494,236.38219895288,219.192857142857,223.276150627615,228.287958115183,235.175675675676,222.706896551724,213.2265625,227.688405797101,223.832061068702,258.888888888889,247.47619047619,219.279069767442,229.669242658423,217.444302176697,229.922363847045,230.745664739884,221.462921348315,231.617691154423,225.3046875,212.122023809524,224.15306122449,180686,240210,316232,66456,73720,29648,137302,151936,247972,43384,88274,68260,192199,222033,237174,147050,129972,183811,45149,92061,53363,43603,52209,38751,27293,31421,29322,16310,20788,9429,148596,169824,198423,119757,98551,154489,28839,71273,43934
83,MALE,27,0.5,0.785714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.142857142857143,0.142857142857143,0.796562137049942,0.60281179138322,72.4590587904766,72.4833099177449,60.8537187500984,85.7978503017536,87.0661197755314,61.1710671539889,71.7420797642582,77.6519386460118,2749.2260559517,2802.14416819154,2548.75015506209,2790.59004431029,2703.06416299383,2790.7594351139,2597.55809863688,2831.86816975085,2367.24319502324,2156,2332,2302,1748,494,1142,408,1838,1160,1662,1741,1640,1344,413,814,318,1328,826,494,591,662,404,81,328,90,510,334,106,92,115,504,499,525,227,177,95,99,30,65,395,93,190,7,62,50,109,406,335,0.478589558085856,0.451744478993363,0.342780525132039,0.682821877925092,0.564119401761151,0.286991762953763,0.489479311625276,0.418860533299385,0.382433489465757,0.438867609296716,0.463542458056364,0.309435288016909,0.126609778313239,0.131958459774032,0.131179080067902,0.13397552784555,0.063968191674159,0.144642945297985,0.099742143094776,0.156351753905917,0.119856956082294,0.027248080751206,0.020077669177886,0.020596142142405,0.033215270468076,0.026146731246103,0.027295347560302,0.005481894446752,0.017900233784967,0.014962601324052,0.132956329995953,0.116141088986488,0.100512216644437,0.13108782802479,0.078304215195425,0.08025892679436,0.139771960794417,0.129716061070149,0.117543749185827,244.133373205742,254.253464203233,236.862839879154,234.596330275229,228.44,251.102272727273,241.988921713442,259.787951807229,244.232273838631,253.264150943396,252.509491268033,229.660692951016,233.172354948805,232.961403508772,224.839285714286,229.13125,235.833333333333,234.108333333333,251.471698113208,232.243421052632,218.922872340426,227.843137254902,219.910112359551,218.092592592593,229.216494845361,232.068965517241,237.65,201.2,214.033333333333,193.645833333333,234.295454545455,235.376299376299,226.273622047244,229.109660574413,237.117647058824,232.927777777778,253.960396039604,235.002525252525,222.621951219512,408191,440367,392008,51142,39977,22097,327653,107812,199782,80538,332555,192226,136639,132788,138501,109983,26885,56186,26656,105903,82315,23240,19572,23554,22234,6730,14259,1006,12842,9295,113399,113216,114947,87749,20155,41927,25650,93061,73020
16,MALE,22,0.761904761904762,0.785714285714286,0.785714285714286,0.714285714285714,0.142857142857143,0.071428571428572,0,0.892958892958893,0.478174603174603,55.5026346601432,97.2212781126805,45.9049944153968,60.5771083497093,61.030949338697,115.039496517199,93.9827862283843,75.3516883323464,1614.61574819598,1626.42485480179,1623.85696753024,1545.97572034683,1608.41781911393,1589.62450508893,1866.29585030955,1692.45065232391,1777.90304851611,1773,1754,1472,972,1253,1123,801,501,349,1183,1137,895,659,778,674,524,359,221,590,617,577,313,475,449,277,142,128,75,157,72,506,510,430,236,212,62,67,110,46,408,355,252,8,47,26,98,155,178,0.387257134630911,0.332312713594945,0.33874446322626,1.02951311560856,0.676650775612205,0.223567207380957,0.351114498458648,0.319991864026881,0.311521361709992,0.440138690330266,0.361431435441678,0.437966298172955,0.174917830720432,0.160193559614642,0.195696482932695,0.152536383183466,0.174578398235896,0.189508585630921,0.207664909791177,0.126196868695848,0.218249920658253,0.021507553812632,0.03751885418126,0.02600781457535,0.031660250804348,0.037295816667743,0.020920169055411,0.006652787577342,0.038045974269986,0.044551092009958,0.148355419459194,0.132371039343742,0.153565394789787,0.197514654045312,0.134405707250108,0.11577004179215,0.07642882313918,0.127562366979985,0.291320612528025,276.171979865772,272.133851468048,264.342251950948,252.379746835443,233.478468899522,277.311475409836,268.631818181818,268.546599496222,251.635294117647,285.526315789474,279.958791208791,304.161290322581,246.409556313993,243.36253776435,245.50390625,242.098326359833,245.521459227468,246.97697368421,265.490740740741,238.229591836735,243.350961538462,243.773333333333,229.541935483871,249.383561643836,245.953846153846,225.927272727273,249.804347826087,229.6,238.377777777778,248.666666666667,246.796477495108,247.587771203156,244.858769931663,241.491525423729,251.575842696629,246.472868217054,269.15306122449,238.185430463576,242.558011049724,329197,315131,237115,59814,48797,16916,177297,213226,171112,151900,101905,66003,144396,161106,125698,115723,114413,75081,28673,46693,50617,18283,35579,18205,15987,24852,11491,2296,10727,6714,126113,125527,107493,99736,89561,63590,26377,35966,43903
180,FEMALE,32,0.523809523809524,0.785714285714286,0.642857142857143,0.142857142857143,0.357142857142857,0,0,0.876250944822373,0.740126984126984,55.5471255638287,74.8375968900259,36.6714898351046,73.8937507804227,76.8033085971379,35.0120171214076,73.6223325576146,85.3003519706853,1249.99697209776,1220.26084212009,1237.6164384817,1244.49881777757,1201.255407078,1137.63947868714,1270.15687127183,1254.47062519586,1254.27926511413,1399,2956,3263,1106,1886,415,293,1070,2848,929,1638,1872,726,1011,208,203,627,1664,470,1318,1391,380,875,207,90,443,1184,171,137,185,1029,793,839,301,295,197,123,112,8,726,527,43,48,25,177,303,266,796,0.445190814552107,0.379502437369387,0.382393692261476,0.934474182992535,0.890792595253707,0.547844068356851,0.439407489174385,0.36897872870524,0.367705513158745,0.467401424200171,0.398514947581153,0.384597865957314,0.201399450603625,0.275441617536901,0.253474560076637,0.204362374175992,0.284677508811234,0.299993586485396,0.190020471454989,0.258755724495579,0.246493707402589,0.069300639112545,0.02937796135796,0.034099244253707,0.063118143659946,0.037892243531125,0.012330197973207,0.093044244076838,0.013995753247748,0.037366004473566,0.435376141532535,0.167832444833492,0.150692631978348,0.389742947715552,0.170439912867181,0.058109475770245,0.610628438207328,0.163121699391986,0.164586073511453,232.387063655031,232.002958579882,232.159876224858,223.56270096463,208.753333333333,210.423469387755,233.84036939314,236.176130895091,262.706976744186,227.287037037037,225.342549923195,228.350348027842,209.631535947712,215.835805084746,211.202912621359,211.188439306358,215.47433903577,212.156862745098,205.880222841226,216.607973421927,211.153217568948,203.664739884393,221.547445255474,219.355191256831,203.688,225,236.75,203.604166666667,206.08,218.56,210.613701236917,214.866171003717,209.441558441558,212.455405405405,213.46516007533,207.581395348837,206.231511254019,217.561594202899,209.541044776119,226345,392085,450158,69528,62626,41243,177251,245387,56482,49094,146698,393676,256589,203749,217539,182678,138550,10820,73911,65199,206719,35234,30352,40142,25461,25200,1894,9773,5152,38248,221355,173397,177397,157217,113350,8926,64138,60047,168471
171,FEMALE,22,0.69047619047619,1,0.785714285714286,0.285714285714286,0.214285714285714,0,0,0.944367015098722,0.809920634920635,58.7533753800097,80.39867631315,43.0667599710175,71.2946345594844,79.1680665679269,nan,96.4181671679544,75.0588460282153,1276.88815402714,1286.19339083973,1276.54453230577,1276.88815402714,1282.81486692666,1300.93137635114,nan,1298.58131185433,1265.70593495227,1698,3157,2907,1698,2306,938,nan,851,1969,956,1799,1589,956,1322,511,nan,477,1078,742,1358,1318,742,984,427,nan,374,891,162,244,202,1125,886,874,349,361,176,162,205,65,1125,694,283,0,39,137,0,192,591,0.358494911066084,0.374743077053854,0.358607463847478,0.928681163934717,0.958130381599196,0.505146372717334,0.358494911066084,0.373168461487959,0.361354662810343,nan,0.379012251944282,0.357319642110114,0.249398508769035,0.257391861187152,0.263960394694324,0.249398508769035,0.257841664892604,0.270775211891869,nan,0.256172331337116,0.260765769972272,0.05681212813225,0.045190688576598,0.04123253624386,0.05681212813225,0.053269340747507,0.042135044401241,nan,0.023287450895246,0.04080946181826,0.368333456756529,0.168763635334689,0.176744272956926,0.368333456756529,0.179576180745217,0.18091259040299,nan,0.139448132320462,0.174790264569533,221.237461617195,221.157229246839,221.551058530511,198.916201117318,204.092896174863,194.790055248619,221.237461617195,218.398507462687,220.483622350674,nan,228.874739039666,222.060717571297,195.825057295646,199.720869565217,195.195848375451,195.825057295646,200.007667031763,192.460490463215,nan,198.616033755274,196.550607287449,203.892857142857,198.008163265306,198.597087378641,203.892857142857,203.785365853659,196.220588235294,nan,168.4,199.768115942029,194.637160385627,200.18453038674,194.419068736142,194.637160385627,198.91384180791,191.605351170569,nan,204.751269035533,195.814262023217,216149,402285,355811,71212,74698,35257,216149,292654,114431,nan,109631,241380,256335,229679,216277,256335,182607,70633,nan,47072,145644,34254,48512,40911,34254,41776,13343,0,6736,27568,222081,181167,175366,222081,140831,57290,0,40336,118076
52,FEMALE,35,0.142857142857143,0.142857142857143,0.071428571428572,0.214285714285714,0.285714285714286,0.428571428571429,0.214285714285714,0.483847316704459,0.397821869488536,66.2937043865944,54.393473004818,52.4678445237614,94.0070057572029,66.2731771716135,49.4762558796909,57.8085139247354,55.7217524177817,613.724722865581,601.204083663211,604.83141875836,670.658585009747,559.499578888265,604.226678625442,604.235745841554,604.412122492053,604.99634788552,1151,1060,955,147,68,219,1004,992,736,618,556,461,78,39,94,540,517,367,533,504,494,69,29,125,464,475,369,83,100,69,430,543,299,201,241,101,14,3,20,72,27,108,69,97,49,358,516,191,0.210750504420115,0.154025163561216,0.133703507637498,0.720774506668174,1.01979409189567,0.372616802041671,0.184331948220591,0.094131282330753,0.119384649079249,0.215419830728171,0.16151733177631,0.138348125561463,0.192615549543397,0.142609672021622,0.144417281129213,0.165415600331542,0.068239594999636,0.152464900047998,0.19742298252624,0.151912677867482,0.141806869487574,0.029393799001443,0.027195173276152,0.021784795955789,0.024224360873533,0.004563489673397,0.032612490083833,0.030307467154472,0.030026186679511,0.018272609420965,0.149320670686966,0.155091965609363,0.093409519234541,0.17263907222066,0.058953053076849,0.133452683435277,0.145199278703212,0.167118050576845,0.080420690731037,236.721864951768,231.316163410302,235.945652173913,217.952606635071,243.171314741036,234.067961165048,244.848101265823,226.897435897436,255.225806451613,235.539594843462,231.645038167939,231.059945504087,234.697368421053,231.421921921922,245.433070866142,234.75,186.59375,242.772058823529,234.686936936937,233.684542586751,246.910204081633,228.177777777778,227.663366336634,235.786666666667,169.466666666667,143,259.36,239.92,230.255102040816,224,236.024886877828,232.093805309735,247.797385620915,248.164383561644,191.103448275862,239.036036036036,233.623306233062,234.311567164179,252.784615384615,147241,130231,108535,45988,61036,24109,19343,8849,23736,127898,121382,84799,124859,154127,93510,20658,5971,33017,104201,148156,60493,20536,22994,17684,2542,429,6484,17994,22565,11200,104323,131133,75826,18116,5542,26533,86207,125591,49293
